step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,3.127952800768253,0,0.0,0.14817284968997566,1,0.0,0.17621113263487742,1,0.0,0.3136664304959177,0,0.0,0.1816281279948412,0,0.0,0.36618818831740024,0,0.0,1.0,0,0.0,0.2755194601176547,1,0.0,0.08146698519741397,1,0.0,0.2132821991818184,4,0.0,-0.26666666666666666
10.0,7,0.0,0.0,6.567037090733205,1,0.0,0.3474411215361917,2,0.0,0.5032235472419786,0,0.0,0.7246958752003794,1,0.0,0.30969661099776374,0,0.0,0.690711444659013,2,0.0,0.24659816362277298,0,0.0,0.6055632727415318,0,0.0,0.47405138035513666,1,0.0,0.49959023184788665,7,0.0,-0.4666666666666667
15.0,7,0.0,0.0,8.53398955905998,1,0.0,0.5266750082509222,1,0.0,0.5714421110059111,0,0.0,0.7456728367672385,1,0.0,0.5806726494011714,1,0.0,0.6046495531073597,2,0.0,0.4997913423985085,0,0.0,0.7075432204521577,0,0.0,0.9075887753976181,1,0.0,0.7096402120004722,7,0.0,-0.4666666666666667
20.0,15,16.0,0.17777777777777778,7.987527624656315,2,1.0,0.6221419586907518,3,6.0,0.5319096839074843,2,0.0,0.536395382371014,1,1.0,0.6907859666189589,4,4.0,0.4786752226242745,0,0.0,0.6989643887378018,1,2.0,0.20264096201185944,0,0.0,0.6015626485275802,2,2.0,0.6649904098306408,15,16.0,-1.0
25.0,24,87.0,0.8055555555555556,6.87815635686748,1,3.0,0.5456879541119224,6,26.0,0.44013267937434863,1,4.0,0.55968071616728,3,12.0,0.4599393736622919,4,18.0,0.4563740951085032,4,4.0,0.5748711270112196,2,11.0,0.33045963445388804,1,3.0,0.49613864884897446,2,8.0,0.6193223065851727,24,89.0,-1.5999999999999999
30.0,42,212.0,1.5474452554744527,5.855018582534346,3,13.0,0.6590729684185439,5,43.0,0.33986024515665386,6,17.0,0.43156305293844255,6,39.0,0.29410342183740684,6,42.0,0.42217538163208224,6,22.0,0.5282591315060791,2,21.0,0.29784303060616685,3,13.0,0.22243313735232798,5,22.0,0.486468107887648,42,232.0,-2.8
35.0,50,364.0,2.2195121951219514,5.811959441351631,4,27.0,0.5262771151550566,8,58.0,0.37525382706693744,2,26.0,0.6023823430820058,9,80.0,0.3781962427901309,5,60.0,0.37160742289885335,8,53.0,0.41933714931564237,2,18.0,0.48502839012747423,5,32.0,0.291135546880969,7,44.0,0.42111596536689566,50,398.0,-3.3333333333333335
40.0,68,620.0,3.297872340425532,5.73989263775819,9,56.0,0.3426017679966174,8,91.0,0.38819129953605325,4,37.0,0.5935490421815705,11,123.0,0.3899502415064881,9,93.0,0.37192271722964304,14,108.0,0.36494532309966865,1,2.0,0.6550349797408009,6,57.0,0.3939114961789804,6,73.0,0.3994221080455223,68,640.0,-4.533333333333333
45.0,72,736.0,3.5555555555555554,5.053720016708239,9,84.0,0.26988712748488675,8,94.0,0.31685517446556527,6,61.0,0.45469256568229205,14,184.0,0.3177843375166491,8,116.0,0.35684856448409397,12,149.0,0.2613413129675769,1,2.0,0.5664188833289923,6,45.0,0.4934744297248944,8,103.0,0.37159543762420455,72,838.0,-4.8
50.0,98,992.0,4.275862068965517,4.6486735542470194,14,143.0,0.22109063335881213,11,117.0,0.3427141145922408,6,90.0,0.4171841251804137,15,230.0,0.2540099924192876,11,129.0,0.33686986103511607,17,180.0,0.25645053435442833,5,14.0,0.4827075369660549,7,74.0,0.36934661356640847,12,149.0,0.36055478749529574,98,1126.0,-6.533333333333333
55.0,113,1350.0,5.357142857142857,4.403309652894507,16,210.0,0.15713956359615883,15,178.0,0.3472824950657627,10,126.0,0.38094287829731244,12,256.0,0.24948702997193248,14,156.0,0.3584025071391182,17,245.0,0.2577570887540852,5,30.0,0.5905083464691263,10,112.0,0.29613603245464504,14,209.0,0.2980161188553874,113,1522.0,-7.533333333333333
60.0,118,1467.0,5.373626373626373,4.038003300047433,17,288.0,0.1812369083972031,14,197.0,0.3227858802655343,9,133.0,0.33855551990350796,13,260.0,0.21574261106903028,14,215.0,0.2877940351577811,18,311.0,0.20239716538657715,6,37.0,0.4389618588883691,10,151.0,0.32652254565505145,17,282.0,0.3013483675275444,118,1874.0,-7.866666666666666
65.0,138,1900.0,6.484641638225256,3.496251891766306,17,339.0,0.22955650542578757,18,222.0,0.27686658839264777,11,124.0,0.3028631446445125,15,258.0,0.19885340609736896,19,296.0,0.20599873207073138,18,393.0,0.16164102931270122,6,60.0,0.37278664379262627,15,216.0,0.2230978294809429,19,365.0,0.28102422941719923,138,2273.0,-9.2
70.0,164,2096.0,6.591194968553459,3.029505190320643,14,348.0,0.23550271451482443,22,289.0,0.22658481933450092,10,151.0,0.33412404677278373,17,302.0,0.21331285542893816,22,337.0,0.22172033325531798,27,500.0,0.15300571493251963,11,103.0,0.20542036810429823,19,303.0,0.18033590533303231,22,421.0,0.17027469393947384,164,2754.0,-10.933333333333332
75.0,179,2515.0,7.311046511627907,3.236889707732193,16,414.0,0.2534352754436009,26,374.0,0.18900560982533368,13,179.0,0.3338816925298614,18,319.0,0.2774748616919166,19,349.0,0.13903491368311346,24,584.0,0.2079912263178283,17,150.0,0.2588749534708557,23,375.0,0.16273592277671875,23,489.0,0.20286391478644214,179,3233.0,-11.933333333333332
80.0,200,3069.0,8.205882352941176,3.0975970029686177,25,516.0,0.19766362255571004,27,498.0,0.1330369225834756,11,167.0,0.3353581477058164,21,391.0,0.23783736852539233,20,399.0,0.19234545426475622,31,691.0,0.18275840888986647,15,207.0,0.2751974511183977,24,434.0,0.22307923383184694,26,579.0,0.23287321544223843,200,3882.0,-13.333333333333334
85.0,224,3545.0,8.840399002493765,3.24363254218294,28,637.0,0.2556940849204438,35,652.0,0.158230539641955,14,193.0,0.33157219557389495,30,516.0,0.218055313360327,17,435.0,0.2544419228327059,31,742.0,0.15995843534971393,20,294.0,0.27797077294944955,23,451.0,0.21264792404853095,26,682.0,0.23083342290138859,224,4602.0,-14.933333333333334
90.0,247,3851.0,9.147268408551069,2.8863414821225963,31,776.0,0.23966707559917785,36,734.0,0.16302003864505843,15,232.0,0.33849522540433924,33,636.0,0.13522499003687624,21,443.0,0.21141862188985697,28,709.0,0.14219610262578602,23,396.0,0.22871467676709187,28,524.0,0.18481475811910703,32,824.0,0.2184115814166762,247,5274.0,-16.466666666666665
95.0,256,4307.0,9.766439909297052,2.6631359056029402,31,882.0,0.23167736447303577,34,807.0,0.16043213714395715,13,248.0,0.335994788752583,31,764.0,0.13741915158696877,29,424.0,0.15755476075579736,32,850.0,0.11095216397931057,26,491.0,0.2212106388875426,30,654.0,0.14129114062779202,30,955.0,0.1992153956647748,256,6075.0,-17.066666666666666
100.0,284,4910.0,10.60475161987041,2.287067625635946,36,1046.0,0.22331988619246917,39,941.0,0.11752837130468693,15,311.0,0.24881182157830267,35,909.0,0.15618798834624037,28,527.0,0.1719873355833532,39,1025.0,0.06523276215315336,28,552.0,0.1419388406670299,32,804.0,0.11413201261796345,32,1082.0,0.14289386982029342,284,7197.0,-18.933333333333334
