step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,3.091611927753547,0,0.0,0.1975667452669317,1,0.0,0.18787599303567068,1,0.0,0.28357497668989584,0,0.0,0.1812254265100238,0,0.0,0.3204083192711667,0,0.0,1.0,0,0.0,0.331107375330769,1,0.0,0.08863304603605265,1,0.0,0.19448822658608314,4,0.0,-0.26666666666666666
10.0,7,0.0,0.0,6.287109768051467,1,0.0,0.3811423469068074,2,0.0,0.4889285649968428,0,0.0,0.712921319975906,1,0.0,0.2993515304151858,0,0.0,0.6017536638878774,2,0.0,0.20931379276769863,0,0.0,0.6630498832813068,0,0.0,0.45143515082974905,1,0.0,0.48957805513221103,7,0.0,-0.4666666666666667
15.0,7,0.0,0.0,8.613532062039118,1,0.0,0.5522650807252207,1,0.0,0.5943645527924643,0,0.0,0.7605655604421191,1,0.0,0.576679541865982,1,0.0,0.6250528317482804,2,0.0,0.49814061552589284,0,0.0,0.9450867005075296,0,0.0,0.9053609433885693,1,0.0,0.6688181676674514,7,0.0,-0.4666666666666667
20.0,13,10.0,0.10869565217391304,8.081157942992986,3,1.0,0.6001665719894793,1,4.0,0.632423201761687,2,0.0,0.5822978854667603,0,0.0,0.6628338932133916,4,4.0,0.37297664314840845,1,0.0,0.563807203219294,1,1.0,0.40375744158623433,0,0.0,0.5772087804303414,1,0.0,0.7356045771611605,13,10.0,-0.8666666666666667
25.0,21,82.0,0.7522935779816514,7.289576910996817,2,7.0,0.5599619394343165,3,16.0,0.546923162316646,0,0.0,0.6203813609766229,3,9.0,0.41124869487672977,4,22.0,0.36248453667386427,1,3.0,0.6392175128254638,2,9.0,0.3142855311673709,4,13.0,0.35737971363788223,2,3.0,0.6279455554780423,21,82.0,-1.4
30.0,44,230.0,1.6428571428571428,5.9481325520101676,6,29.0,0.5116772787824112,6,39.0,0.34147083594682265,6,12.0,0.4807806520692053,7,35.0,0.2351309496180424,5,39.0,0.4232218540236746,2,6.0,0.5544801139613907,2,20.0,0.3378215701036335,6,37.0,0.3066532040593199,4,18.0,0.5226757464877403,44,235.0,-2.933333333333333
35.0,55,376.0,2.278787878787879,5.5321757718826,6,47.0,0.3328274834676488,8,78.0,0.34620845641086556,4,21.0,0.5250067996057607,6,58.0,0.35396964611905707,8,66.0,0.4749229878717936,7,24.0,0.4517348786910723,3,36.0,0.46492624298703694,7,67.0,0.2721635824193752,6,27.0,0.3680923529297233,55,424.0,-3.6666666666666665
40.0,69,571.0,3.0698924731182795,5.597571901555658,12,91.0,0.33810315664550394,9,124.0,0.41635770972390246,8,53.0,0.4903146479842093,7,63.0,0.38957976311916065,4,62.0,0.5027914513460944,11,70.0,0.3303762069272824,4,51.0,0.4500858741063793,7,80.0,0.3154952607659113,7,48.0,0.40192617512919676,69,642.0,-4.6
45.0,79,807.0,3.9365853658536585,5.257123571296411,15,157.0,0.2406805006553446,12,174.0,0.379514197566538,8,74.0,0.4620517679266916,4,73.0,0.4684047338921285,8,62.0,0.3531754355721573,13,120.0,0.34091105613434936,5,72.0,0.3873078032932195,7,92.0,0.36267255860776537,7,70.0,0.4244538139001934,79,894.0,-5.266666666666667
50.0,96,1055.0,4.547413793103448,4.645988824390413,19,240.0,0.13823862087630118,12,200.0,0.2979610948382822,10,111.0,0.297749090102107,9,67.0,0.34696573230781386,10,92.0,0.3813459529235543,14,188.0,0.28241134135865165,11,111.0,0.3706602637905093,5,75.0,0.421021765421368,6,75.0,0.41718337661198474,96,1159.0,-6.4
55.0,117,1432.0,5.637795275590551,4.3303351491178965,17,311.0,0.12352764510610603,21,249.0,0.22981261356944271,12,165.0,0.27230057581045125,7,80.0,0.2710347022191863,12,135.0,0.4562859365675736,19,274.0,0.22477729860308915,11,165.0,0.4188996493338189,9,100.0,0.34944269169018516,9,67.0,0.36656614586425607,117,1546.0,-7.800000000000001
60.0,125,1740.0,6.444444444444445,4.182479068087032,19,386.0,0.20061454984223875,19,294.0,0.24863805014809637,14,235.0,0.28325521455739167,8,115.0,0.4833642169682169,14,190.0,0.23224354883988146,19,333.0,0.2934864828277363,13,229.0,0.3679033209310956,8,108.0,0.2545101593008204,11,88.0,0.38503475720704305,125,1978.0,-8.333333333333334
65.0,142,2084.0,7.211072664359862,3.583087158476019,22,489.0,0.19671226976515396,21,316.0,0.20641649182673916,16,299.0,0.19250056087801737,10,157.0,0.38571598534780976,19,263.0,0.17061032138009466,18,369.0,0.2097971383959469,16,290.0,0.25526017158658365,8,109.0,0.32853462018640334,11,139.0,0.3555565530987698,141,2431.0,-9.399999999999999
70.0,161,2420.0,7.610062893081761,3.161930368899461,20,536.0,0.19690008453112903,24,426.0,0.20940685306141327,18,367.0,0.17689230468140693,12,188.0,0.33464704772752346,21,284.0,0.1725094351522168,22,454.0,0.13915331669409803,22,383.0,0.11157131717671227,10,141.0,0.2834442630827497,12,183.0,0.3435262697885996,161,2962.0,-10.733333333333333
75.0,191,2916.0,8.403458213256485,3.0867226672824732,23,592.0,0.2245181798720706,32,561.0,0.14070955794288031,19,456.0,0.21462758307239266,18,262.0,0.29645377560627284,19,323.0,0.18023348207083315,25,577.0,0.20731417638325939,24,418.0,0.1487427569324912,16,196.0,0.2066711609339709,15,213.0,0.2837756300194573,191,3598.0,-12.733333333333333
80.0,208,3482.0,9.36021505376344,3.020592514183435,26,687.0,0.22184617064248568,38,692.0,0.1289706092305201,18,533.0,0.28177122008512046,15,264.0,0.30140587023721177,24,403.0,0.13807177622550715,31,678.0,0.1418505364157501,19,406.0,0.25080556443871316,21,276.0,0.17411751885339438,16,271.0,0.264188084322101,208,4210.0,-13.866666666666667
85.0,230,4170.0,10.503778337531486,2.9879025391958,25,779.0,0.23037765333459037,44,859.0,0.13583165397573332,20,633.0,0.2628464767640487,24,305.0,0.19224036100005854,23,445.0,0.1649499474058603,33,786.0,0.10138002950918479,18,459.0,0.26361003496024815,27,398.0,0.1859698654084137,16,339.0,0.3492399347628715,230,5003.0,-15.333333333333334
90.0,251,5026.0,11.995226730310263,2.722747773146306,28,869.0,0.2410191989123381,49,1089.0,0.09890980039564183,22,735.0,0.23869504917370357,29,434.0,0.16101934724763056,20,433.0,0.2637253666231119,38,931.0,0.0731845286442936,17,544.0,0.21728947676649152,28,529.0,0.1303267437988696,20,402.0,0.2151299821862294,251,5966.0,-16.733333333333334
95.0,267,5743.0,12.963882618510159,2.5173015306751076,28,930.0,0.23241598902302105,53,1346.0,0.10382060485608942,23,847.0,0.2171249407746007,28,539.0,0.17090614085895753,18,461.0,0.20897603443478405,41,1121.0,0.0375747759716857,15,593.0,0.24858928931052218,34,678.0,0.11435878028733436,27,517.0,0.17882436502716653,267,7032.0,-17.799999999999997
100.0,283,6379.0,13.777537796976242,2.277504441098054,25,910.0,0.2152564439165067,55,1569.0,0.08907420654880494,25,944.0,0.1660320926756168,29,662.0,0.18931093637154114,19,456.0,0.22376255943810827,47,1348.0,0.0344202516395452,23,607.0,0.15109724855914555,34,847.0,0.1397286136325288,26,600.0,0.17002453652432972,283,7943.0,-18.866666666666664
105.0,304,6668.0,14.247863247863247,1.982363227174305,31,1021.0,0.17507809072241096,58,1784.0,0.06668506211081876,26,1067.0,0.15442872597611143,30,741.0,0.17401827883722593,20,529.0,0.18549140931296262,44,1432.0,0.04663734604936077,23,640.0,0.11586786214792327,38,1032.0,0.16459369987414685,34,738.0,0.11051969152569316,304,8984.0,-20.266666666666666
110.0,323,7102.0,15.339092872570195,1.5787806027517417,35,1153.0,0.13609514927193256,56,1958.0,0.04852292564616169,32,1218.0,0.14038513387670634,29,835.0,0.11554044727136722,31,646.0,0.0976947228154814,35,1373.0,0.08281086545662268,28,695.0,0.07850199974860267,40,1229.0,0.1464101759904785,37,917.0,0.09994477750369386,323,10024.0,-21.533333333333335
115.0,340,7673.0,16.680434782608696,1.0592394812944077,38,1328.0,0.08498008706607235,55,2126.0,0.04707192021735406,38,1401.0,0.10094715769570603,37,959.0,0.04638207334245094,33,782.0,0.04294937773522757,25,1409.0,0.06718298095416221,30,845.0,0.06154352582411364,40,1411.0,0.05077822062289187,44,1099.0,0.045785203339887615,340,11360.0,-22.666666666666668
120.0,356,8616.0,18.812227074235807,1.0605908563739361,44,1496.0,0.02551352736829644,58,2368.0,0.03933069056175944,36,1560.0,0.0954522442257246,40,1040.0,0.09737365060285624,28,899.0,0.17654357275158494,23,1325.0,0.07397754000786706,33,1005.0,0.03282591093062646,44,1621.0,0.00011105568693643314,50,1341.0,0.019076205704161565,356,12655.0,-23.733333333333334
125.0,363,9180.0,20.175824175824175,1.0725100331907986,42,1666.0,0.02880685622848157,66,2620.0,0.02319034869709418,40,1749.0,0.12330801309458397,41,1069.0,0.08841985279063518,29,1018.0,0.1650435719762988,26,1324.0,0.058353566475968656,32,1172.0,0.04930362543601575,39,1732.0,0.032438027862316164,48,1534.0,0.006640431951807734,363,13884.0,-24.2
130.0,344,9095.0,20.077262693156733,0.9814655382433036,33,1845.0,0.07065724978265941,63,2874.0,0.021232380660109115,40,1769.0,0.033567496640137834,40,1243.0,0.032583722367044425,27,1048.0,0.16071457596687277,28,1462.0,0.07393520185475888,34,1337.0,0.01971844732995844,34,1766.0,0.0894453673461451,44,1662.0,0.0620104765880203,343,15006.0,-22.866666666666664
135.0,324,9099.0,20.22,1.245077870462152,30,1926.0,0.06706484818811975,61,3016.0,0.05122645118263747,30,1617.0,0.06299020329086784,37,1348.0,0.06645400150929841,22,1002.0,0.2044462116345544,31,1608.0,0.10674092041292348,38,1523.0,0.013146677139227228,30,1906.0,0.09775278169807547,44,1822.0,0.03994282622638282,323,15768.0,-21.533333333333335
140.0,328,9622.0,21.52572706935123,1.232419353012865,33,1956.0,0.12169218460548607,59,3237.0,0.044583749220095725,34,1523.0,0.045859071871564246,31,1419.0,0.12723158905292659,25,1013.0,0.13682299988976251,31,1712.0,0.10041500896005315,38,1613.0,0.030385371005868144,30,2040.0,0.05802723712724014,46,2033.0,0.00016779302858468547,327,16546.0,-21.799999999999997
145.0,353,10741.0,24.19144144144144,0.9915702670362062,40,2019.0,0.042913173333853256,62,3407.0,0.03879374689989139,31,1683.0,0.04972162682714028,38,1474.0,0.08545889143332389,31,1114.0,0.11793605388193543,36,1779.0,0.07640266006798342,34,1748.0,0.04658851952285245,34,2200.0,0.01882772296845971,46,2265.0,0.020189772962947976,352,17689.0,-23.466666666666665
150.0,361,11792.0,26.618510158013542,0.7806490304049234,36,2072.0,0.04359740966542498,63,3575.0,0.010528924608505722,34,1851.0,0.03555234897764593,47,1692.0,0.049577933042286325,28,1218.0,0.15144477730509132,38,1896.0,0.04216741674178302,30,1861.0,0.06461693799207371,38,2384.0,0.0035207045317580186,46,2495.0,0.0004388642567479301,360,19044.0,-24.0
155.0,358,12763.0,29.072892938496583,0.846220302141628,32,2117.0,0.06050495157903402,58,3783.0,0.0333173302462645,35,1940.0,0.033772711498660984,50,1901.0,0.0787208396252813,31,1320.0,0.08124987488889221,37,1956.0,0.03845645932458707,26,1830.0,0.04406648810515071,41,2587.0,0.04801315242375585,47,2730.0,0.0,357,20164.0,-23.799999999999997
160.0,350,13414.0,30.76605504587156,0.6623103403065355,30,2234.0,0.05412580616770841,53,3986.0,0.023740914597664618,33,1980.0,0.05564223797880911,51,2108.0,0.04444504718220352,34,1485.0,0.047651633921653745,32,1945.0,0.08504718084026322,26,1896.0,0.0336865183745325,43,2799.0,0.04091037404377294,47,2967.0,0.006873142132763435,349,21400.0,-23.266666666666666
165.0,342,14085.0,32.305045871559635,0.769246389806601,32,2267.0,0.043212351552370805,53,4092.0,0.044585669941411867,32,2062.0,0.1154149389835897,53,2372.0,0.014147979832125407,36,1661.0,0.04402895244103423,22,1751.0,0.13991384874335475,24,2019.0,0.0217329477255848,44,3017.0,0.011144072443936733,46,3163.0,0.023902422438042647,342,22404.0,-22.799999999999997
170.0,333,14337.0,32.95862068965517,0.673596436987582,31,2337.0,0.047879641890454704,48,4135.0,0.05035974463684089,32,2182.0,0.048154991642360104,51,2456.0,0.024750420386025367,32,1731.0,0.014209811434196112,23,1863.0,0.10083763467343543,24,2038.0,0.0375856846723196,45,3240.0,0.0,47,3395.0,0.010665920481050408,333,23377.0,-22.2
175.0,340,14798.0,34.254629629629626,0.7359841953705115,38,2512.0,0.006723863263194977,45,4212.0,0.043898891121322225,36,2283.0,0.06448385588114319,51,2716.0,0.056169325015452326,27,1750.0,0.06828706100834314,27,1991.0,0.08134460103616056,23,1953.0,0.050172661559986245,45,3465.0,0.0,48,3633.0,0.01833607051327518,340,24515.0,-22.666666666666668
180.0,352,15640.0,36.2877030162413,0.661871398395464,43,2717.0,0.0007712948811193467,44,4388.0,0.03242560668130165,37,2428.0,0.048138611498722825,54,2972.0,0.06590317367531577,28,1878.0,0.03803045500350636,32,2077.0,0.04103086336731842,25,1950.0,0.04354825107062864,41,3565.0,0.027345634390847404,48,3873.0,0.0,352,25848.0,-23.466666666666665
185.0,357,16240.0,37.76744186046512,0.8578248110290775,44,2936.0,1.5906779763758388e-05,45,4417.0,0.047588216433698115,33,2331.0,0.03901396560908787,57,3167.0,0.03101411245177562,33,2030.0,0.13859163491590254,33,2182.0,0.03539236084002088,26,2074.0,0.0435966360446853,38,3569.0,0.06389616907153382,48,4117.0,0.03830938479461827,357,26823.0,-23.799999999999997
190.0,335,16260.0,37.99065420560748,0.942391796801813,39,2990.0,0.009678576147268601,48,4560.0,0.05801562620847954,26,1977.0,0.04744853302244306,59,3454.0,0.007750258709193663,29,2122.0,0.18076322621901406,30,2170.0,0.09591972511927456,25,2203.0,0.02447444210549886,31,3486.0,0.08065614020855,48,4359.0,0.025227062656542506,335,27321.0,-22.333333333333332
