step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,3.554169603069354,0,0.0,0.19840634459728865,0,0.0,0.23999495866130743,1,0.0,0.3217568530018792,0,0.0,0.18287086463525584,1,0.0,0.3329602430049219,0,0.0,1.0,0,0.0,0.3406762859391634,1,0.0,0.09426275510487574,1,0.0,0.27552176004324125,4,0.0,-0.26666666666666666
10.0,6,0.0,0.0,6.977584182655134,1,0.0,0.3966263242176289,2,0.0,0.512047451622913,0,0.0,0.725674850679344,1,0.0,0.31844428080034093,0,0.0,0.6492354754656326,2,0.0,0.22861183733512613,0,0.0,0.6267302715886738,0,0.0,0.5192906479845705,0,0.0,0.5667179439203199,6,0.0,-0.39999999999999997
15.0,8,0.0,0.0,8.649469059299998,1,0.0,0.5526122626242213,1,0.0,0.6009642143494087,0,0.0,0.7027352228319955,2,0.0,0.5532920284814593,1,0.0,0.5522497559106142,2,0.0,0.5709092770672626,0,0.0,0.6258541709685412,0,0.0,0.8859268439441037,1,0.0,0.6833201560426896,8,0.0,-0.5333333333333333
20.0,13,15.0,0.16483516483516483,7.54906539202609,2,1.0,0.61822538263956,1,4.0,0.5548285206288887,3,1.0,0.49996388673880865,1,1.0,0.6568717975061533,3,3.0,0.4166232310797121,0,0.0,0.6225364526818362,1,3.0,0.25006431013785696,1,2.0,0.4903070547512536,1,0.0,0.6086622326732997,13,15.0,-0.8666666666666667
25.0,28,100.0,0.9174311926605505,6.455521492337408,1,6.0,0.5201433955386983,6,21.0,0.44433797506057,2,7.0,0.4455574707778182,3,11.0,0.5215343163312315,5,16.0,0.39028042483385933,1,1.0,0.5968036732264309,2,10.0,0.3079372800173526,4,19.0,0.3361438919829239,4,9.0,0.539016886677649,28,100.0,-1.8666666666666667
30.0,46,252.0,1.8394160583941606,5.814044951974245,4,19.0,0.5610824536938671,4,37.0,0.3275904928169801,6,24.0,0.4931436567139977,8,37.0,0.261810554692962,4,38.0,0.4449735863753694,6,19.0,0.4874454739991195,3,20.0,0.32657579986737434,6,44.0,0.3234794023582356,5,29.0,0.4603612934845636,46,267.0,-3.0666666666666664
35.0,55,402.0,2.5125,5.605634355448084,5,40.0,0.5338167991920717,7,52.0,0.4534945897844755,2,24.0,0.6129215568142238,6,60.0,0.33172285815419206,7,68.0,0.3816516859421849,10,54.0,0.3093177842343986,4,36.0,0.4042831371752784,6,58.0,0.24581277502150586,8,44.0,0.34571908047490074,55,436.0,-3.6666666666666665
40.0,65,624.0,3.391304347826087,5.544457428193582,8,75.0,0.3578954985594771,7,79.0,0.4072696250848121,5,41.0,0.5589310539392378,5,64.0,0.4556313041243174,8,98.0,0.3628365474396113,10,91.0,0.3676652665484404,6,55.0,0.4100863258098694,8,78.0,0.3689303111414319,8,80.0,0.37654996724803363,65,661.0,-4.333333333333333
45.0,89,886.0,4.321951219512195,4.850344140535439,13,127.0,0.21638531808942357,15,132.0,0.33018795508670606,5,42.0,0.4196080987297094,8,98.0,0.4205897983611243,9,141.0,0.38615452943309864,14,148.0,0.24702946647297483,8,78.0,0.39187656916973357,5,63.0,0.4505757070866128,12,128.0,0.3882018780059031,89,957.0,-5.933333333333334
