step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.906010581120791,0,0.0,0.1259359776909986,1,0.0,0.17345100110804934,1,0.0,0.2637122307154751,0,0.0,0.1257615325434245,0,0.0,0.33851453336198034,0,0.0,1.0,0,0.0,0.31209225053592954,1,0.0,0.05265780239671807,1,0.0,0.24977674986617338,4,0.0,-0.04444444444444443
10.0,7,0.0,0.0,6.639826436421855,1,0.0,0.37050334383853223,2,0.0,0.5110855904388575,0,0.0,0.71926892979311,1,0.0,0.3245239218066724,0,0.0,0.6600020580980689,2,0.0,0.20216561204353722,0,0.0,0.6587308688408753,0,0.0,0.4236614842272198,1,0.0,0.5226215637900977,7,0.0,-0.07777777777777777
15.0,7,0.0,0.0,8.953280516414306,1,0.0,0.5613189136719207,1,0.0,0.6230643428969891,0,0.0,0.7689718035072896,1,0.0,0.555934543628704,1,0.0,0.5818599567378265,2,0.0,0.5248867581675062,0,0.0,0.9055819002919765,0,0.0,0.8854162168797987,1,0.0,0.7041740520243458,7,0.0,-0.07777777777777777
20.0,17,24.0,0.26666666666666666,7.915875210069846,1,0.0,0.6188343063071914,2,7.0,0.584983480944046,3,1.0,0.5104711420841439,1,2.0,0.6730201134496108,6,8.0,0.34646513227500875,0,0.0,0.7105430926158672,1,2.0,0.21247661924917016,2,4.0,0.5459574125104533,1,0.0,0.6091768515321114,17,24.0,-0.18888888888888886
25.0,24,93.0,0.8454545454545455,6.669058622315103,5,8.0,0.43186448119536364,4,25.0,0.41070711193887766,0,0.0,0.514532942048388,3,12.0,0.4273321353871387,4,23.0,0.4063837680758825,3,2.0,0.5447875077936346,2,12.0,0.3184218091232673,1,9.0,0.4091237533068587,2,7.0,0.6188163234696915,24,98.0,-0.2666666666666666
30.0,47,232.0,1.6934306569343065,5.819795333393112,6,28.0,0.4997263519622419,7,61.0,0.38087332488217546,5,5.0,0.4740078145301324,7,39.0,0.20319148782260496,6,48.0,0.38551558683816234,5,13.0,0.5607781358299008,3,22.0,0.2667831760089423,5,22.0,0.19048074465731216,3,10.0,0.49811020126920563,47,248.0,-0.5222222222222221
35.0,53,432.0,2.6341463414634148,5.762935569968256,7,58.0,0.4094135120542905,10,104.0,0.3646203929920822,2,14.0,0.650242349086209,9,83.0,0.29891990049769646,7,79.0,0.3596847814819155,6,38.0,0.41147419055006607,4,38.0,0.3924873376445395,4,27.0,0.3879221950012203,4,6.0,0.44404349475029686,53,447.0,-0.5888888888888888
40.0,69,627.0,3.3174603174603177,5.209875783895165,11,86.0,0.28198547870260443,9,135.0,0.3371780318098294,4,29.0,0.566386271001106,10,128.0,0.31913274526445984,10,124.0,0.3538367629461106,10,76.0,0.33082636360467116,5,56.0,0.3987082190983462,4,39.0,0.3944663454757704,6,26.0,0.49139872236940363,69,699.0,-0.7666666666666665
45.0,86,815.0,3.862559241706161,4.53262799339415,10,107.0,0.2036945772285615,11,154.0,0.332471608026409,6,46.0,0.35656465933069353,9,140.0,0.38830674886202504,10,151.0,0.3647366497129586,16,143.0,0.23458184456906933,8,83.0,0.30043783620758524,4,55.0,0.4091322390615242,12,70.0,0.37667623928666455,86,949.0,-0.9555555555555553
50.0,104,1097.0,4.6680851063829785,4.2454704047903675,10,135.0,0.207365566728616,15,186.0,0.2581842637986889,10,88.0,0.31112217901582495,10,140.0,0.2886845241938577,16,215.0,0.28706197994652743,14,187.0,0.24985585379221287,10,131.0,0.3755432491682625,5,76.0,0.456756145751886,14,109.0,0.3111653577691072,104,1267.0,-1.1555555555555552
55.0,114,1293.0,5.070588235294117,4.212814142562409,16,184.0,0.195718092990674,19,262.0,0.255571958802827,9,119.0,0.32250148472962614,7,151.0,0.25902144069166194,15,236.0,0.2555026496186032,14,235.0,0.2287809163592742,12,185.0,0.35336706112103833,9,114.0,0.4168552784331376,13,133.0,0.3650007051861118,114,1619.0,-1.2666666666666664
60.0,123,1514.0,5.505454545454546,4.136494531836859,18,262.0,0.18835453029790902,27,368.0,0.21391524474032986,7,136.0,0.30616470515513294,10,131.0,0.34218769501050617,14,222.0,0.2363866797262517,13,251.0,0.2848894111092086,15,247.0,0.31534970366709403,8,121.0,0.3267976059998664,11,159.0,0.3694292761316109,123,1897.0,-1.3666666666666663
65.0,135,1623.0,5.446308724832215,3.933633988019954,16,304.0,0.21574750863472952,24,408.0,0.17280388297544633,8,121.0,0.33307557101576885,11,156.0,0.3480392175202726,20,304.0,0.22248658937241964,11,215.0,0.3639823921551705,19,328.0,0.2701200275196364,12,166.0,0.32326498708922996,14,187.0,0.26915597407416203,135,2189.0,-1.4999999999999996
70.0,150,1904.0,5.931464174454828,3.572279243148731,14,311.0,0.20933365012257374,24,421.0,0.2256487884481155,7,100.0,0.42145452642545744,14,192.0,0.24793631299931043,27,413.0,0.20021810804851672,13,233.0,0.23680195639330162,20,418.0,0.16385600882564766,12,147.0,0.2831848605338484,19,240.0,0.20567141621043036,150,2475.0,-1.6666666666666663
75.0,182,2456.0,7.057471264367816,3.2004272074983313,17,344.0,0.19660487736449514,30,524.0,0.17278067785722545,9,127.0,0.3583893112638851,18,229.0,0.22442449792421604,27,519.0,0.17769474972941246,19,278.0,0.22916277892804304,26,529.0,0.14525732925101315,16,191.0,0.21534584110800092,20,277.0,0.23269843562888928,182,3018.0,-2.0222222222222217
80.0,200,3296.0,8.76595744680851,3.121158027705467,22,440.0,0.24061220452252652,36,682.0,0.0853771970393076,10,172.0,0.37372338483109685,18,279.0,0.30557776003149784,28,637.0,0.16500392450986437,19,357.0,0.18872339957484416,28,661.0,0.16632288937264064,19,273.0,0.17141111171483725,20,346.0,0.24388840772171783,200,3847.0,-2.222222222222222
85.0,224,3873.0,9.634328358208956,2.8937779685298586,28,567.0,0.22906058768207604,47,896.0,0.07061637821925203,11,215.0,0.3631175830400384,20,298.0,0.27523868129396517,26,693.0,0.17118372623766626,23,431.0,0.14725690428490287,32,804.0,0.19733492829552535,20,361.0,0.15924439503929255,17,405.0,0.2593507935948176,224,4670.0,-2.4888888888888885
90.0,247,4487.0,10.632701421800947,2.6107768801686833,34,721.0,0.21234667996617582,49,1090.0,0.09389685706134647,14,269.0,0.358349732238139,26,362.0,0.20639131717421907,28,721.0,0.15236451328607553,26,483.0,0.12129391207354036,28,852.0,0.18364301960370116,23,464.0,0.1421518559412378,18,494.0,0.17963307812380777,246,5456.0,-2.7333333333333325
95.0,275,5120.0,11.531531531531531,2.2890227155264244,36,889.0,0.21957683862465802,46,1229.0,0.1287039734881296,15,341.0,0.354984727944541,35,510.0,0.09590736619018377,32,843.0,0.12338542753477998,29,551.0,0.09270844590986847,26,817.0,0.15494957612287386,27,569.0,0.17484171751857033,29,622.0,0.15515303619691206,275,6371.0,-3.055555555555555
