step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.9184349924616986,1,0.0,0.19684276794532315,1,0.0,0.19246556869334852,0,0.0,1.0,1,0.0,0.21427371540096077,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.191561602238628,0,0.0,0.48936919838038073,0,0.0,0.5753393735070219,1,0.0,0.26419833248681696,0,0.0,0.5790245222668355,-0.075,1,1,0.0
15.0,4,0.0,0.0,8.083035134529947,2,0.0,0.5799870197450488,1,0.0,0.5496734291653486,0,0.0,0.5348359326246177,1,0.0,0.5843012683796369,-0.3,4,4,0.0
20.0,4,6.0,0.13043478260869565,9.067183402267945,0,0.0,0.8454214612187052,1,2.0,0.5731687383603056,1,0.0,0.6159637125320954,2,4.0,0.4591344548861245,-0.3,4,4,6.0
25.0,5,15.0,0.26785714285714285,8.245682010056047,2,2.0,0.5190776131790957,0,3.0,0.5910892963171549,1,0.0,0.7076975948958709,2,13.0,0.5167313981225193,-0.375,5,5,18.0
30.0,17,65.0,1.015625,7.852363212595023,8,24.0,0.3924031704393995,2,5.0,0.5894523895904165,3,5.0,0.6605997743775616,4,31.0,0.5783267151448782,-1.275,17,17,65.0
35.0,15,79.0,1.025974025974026,6.915273775327799,6,47.0,0.5109068532170498,2,15.0,0.4882712904692014,4,12.0,0.4098675572137522,3,31.0,0.44360947389903055,-1.125,15,15,105.0
40.0,25,175.0,1.9886363636363635,7.057336736919627,8,75.0,0.48376827362354846,5,40.0,0.6110990667761211,7,41.0,0.3731394334080182,5,27.0,0.3582017310339884,-1.875,25,25,183.0
45.0,32,262.0,2.7578947368421054,6.290019836662536,10,109.0,0.3956443592320597,6,61.0,0.539109024185107,9,79.0,0.35005989111975155,7,33.0,0.43600044136742744,-2.4,32,32,282.0
50.0,45,425.0,4.0476190476190474,5.068911803602765,17,174.0,0.27110213100311964,11,107.0,0.25614095409102156,11,124.0,0.3483332543419916,6,54.0,0.5242124232933966,-3.375,45,45,459.0
55.0,46,491.0,4.345132743362832,4.507485327998644,16,226.0,0.2684831940188161,18,180.0,0.22509786479338595,7,133.0,0.3532070705195469,5,67.0,0.4292702856376588,-3.45,46,46,606.0
60.0,49,665.0,5.40650406504065,4.686034754755555,17,266.0,0.27995552480999036,16,257.0,0.22136944771815015,10,155.0,0.3086496074942468,6,69.0,0.4790421726662869,-3.675,49,49,747.0
65.0,66,903.0,6.688888888888889,4.278365145263228,23,362.0,0.26717142617589507,21,337.0,0.20608649957056982,13,194.0,0.2690897116771776,9,101.0,0.42791098919583626,-4.95,66,66,994.0
70.0,77,1133.0,7.707482993197279,4.122145902206385,24,476.0,0.29888515160841345,22,404.0,0.20497971930637865,16,238.0,0.2927713629946772,15,154.0,0.32811118599782096,-5.775,77,77,1272.0
75.0,84,1371.0,8.96078431372549,3.6483937553429584,28,605.0,0.21614017009533834,22,434.0,0.21487262694924292,16,315.0,0.3682626326943117,18,223.0,0.2770446593076547,-6.3,84,84,1577.0
80.0,92,1525.0,9.023668639053254,3.5642752533406803,33,698.0,0.18085440727259405,22,522.0,0.22680415190088934,15,336.0,0.3471152566352175,22,313.0,0.2977618307502957,-6.9,92,92,1869.0
85.0,100,1791.0,9.78688524590164,3.428923528232065,29,775.0,0.22755182405502797,27,642.0,0.24153083079169235,19,335.0,0.2653080133458894,25,401.0,0.23628659576422814,-7.5,100,100,2153.0
90.0,108,2048.0,10.502564102564103,3.1965669607517455,35,929.0,0.16770901315592218,32,787.0,0.21067231736786737,16,364.0,0.2846723826934358,25,478.0,0.23049190298703712,-8.1,108,108,2558.0
95.0,123,2539.0,12.265700483091788,2.9329645979040073,41,1118.0,0.11035810853126797,38,966.0,0.16296809459993106,19,356.0,0.30398756506187125,25,600.0,0.20742792152838707,-9.225,123,123,3040.0
100.0,141,3146.0,14.700934579439252,2.3075254107244256,46,1339.0,0.06476292031482594,44,1171.0,0.12547566566761817,25,425.0,0.17867706162585387,26,730.0,0.22304291074368637,-10.575,141,141,3665.0
105.0,151,3188.0,14.623853211009175,2.2347397279665198,45,1432.0,0.09189187026926775,48,1399.0,0.09498394309222634,30,520.0,0.17135801538101042,28,768.0,0.21261856879137128,-11.325,151,151,4119.0
110.0,145,3169.0,14.470319634703197,2.448458868755176,38,1369.0,0.1393120470058337,50,1590.0,0.07815744983721389,31,653.0,0.2089674660943383,26,786.0,0.13369341633947457,-10.875,145,145,4398.0
115.0,142,3374.0,15.62037037037037,2.4278682916475764,36,1257.0,0.15142827495261765,48,1746.0,0.08000663393876457,27,749.0,0.22140590782548944,31,810.0,0.08967189343268639,-10.65,142,142,4562.0
120.0,137,3548.0,16.50232558139535,2.170261981144026,28,1305.0,0.14254671095037696,49,1990.0,0.06651826923613267,33,855.0,0.10716580486440523,27,860.0,0.13514420268475616,-10.275,137,137,5010.0
125.0,141,3798.0,18.172248803827753,2.0348558947535422,29,1323.0,0.05754562082546427,47,2181.0,0.06093640242577555,39,1027.0,0.0838046360531394,26,898.0,0.1339198420150048,-10.575,141,141,5429.0
130.0,133,3956.0,19.584158415841586,1.5868164509838123,26,1430.0,0.058467765771759286,46,2322.0,0.018586453154589393,38,1189.0,0.029466032722097198,23,949.0,0.1291319102866544,-9.975,133,133,5890.0
135.0,132,4207.0,21.035,1.8697217912897628,24,1546.0,0.07683150817886879,42,2317.0,0.05120604498198967,40,1357.0,0.09848386960365418,26,1012.0,0.11269972505242551,-9.9,132,132,6232.0
140.0,135,4637.0,23.77948717948718,1.5223543984135708,28,1674.0,0.040691665462387325,44,2402.0,0.05094716402772469,37,1535.0,0.08631240078327967,26,1093.0,0.12776083658096885,-10.125,135,135,6704.0
145.0,151,5306.0,27.926315789473684,1.29429582562122,36,1842.0,0.010980281615946403,50,2559.0,0.029874356002434533,39,1712.0,0.026794876807041613,26,1134.0,0.17096078441717527,-11.325,151,151,7247.0
150.0,156,5610.0,30.0,1.1452352925842082,43,2045.0,0.004413669805306706,50,2741.0,0.026284582239840926,37,1742.0,0.009481203290250909,26,1118.0,0.15187697313801607,-11.7,156,156,7646.0
155.0,149,5046.0,27.129032258064516,1.0832881936567729,46,2271.0,0.01293667361787531,45,2759.0,0.013946105387415956,32,1759.0,0.04674133971163624,26,1178.0,0.09762236307943827,-11.175,149,149,7967.0
160.0,137,3976.0,21.608695652173914,1.4405822557091983,42,2339.0,0.04364497551594907,35,2550.0,0.0489440108634855,29,1663.0,0.047197100786025424,31,1326.0,0.0830722188560257,-10.275,137,137,7878.0
165.0,123,3226.0,17.823204419889503,1.4764653608662648,37,2316.0,0.09271049583556501,26,2535.0,0.08411978193139623,23,1711.0,0.07158886293319291,37,1503.0,0.0280811032290159,-9.225,123,123,8065.0
170.0,126,3030.0,16.833333333333332,1.463513733437186,40,2506.0,0.06279870163208039,28,2502.0,0.07466133044341718,16,1700.0,0.14203838444641267,42,1704.0,0.024085544393660178,-9.45,126,126,8412.0
175.0,132,3216.0,18.06741573033708,1.1627069766512212,45,2724.0,0.05949129152688216,31,2616.0,0.03877053869193468,14,1599.0,0.11831940308590315,42,1891.0,0.005427933372533374,-9.9,132,132,8830.0
180.0,140,3646.0,20.834285714285713,0.8815002404275841,46,2851.0,0.02107584987600656,37,2788.0,0.03787607141058549,16,1670.0,0.05682292158787741,41,2051.0,0.015721752248553867,-10.5,140,140,9360.0
185.0,133,3755.0,21.705202312138727,1.1115194377825028,41,2973.0,0.029273875235336307,37,2755.0,0.04161182948734691,20,1755.0,0.050004130283533205,35,2160.0,0.023793834090612125,-9.975,133,133,9643.0
190.0,117,3757.0,21.843023255813954,1.7851836702982977,37,3160.0,0.022456773179025558,30,2495.0,0.06561159209559302,21,1767.0,0.029653697930648714,29,2176.0,0.09038174520127504,-8.775,117,117,9598.0
195.0,115,3980.0,23.69047619047619,1.8150208797856189,33,3250.0,0.0404529838152432,32,2612.0,0.05880389396111769,19,1684.0,0.04224418211908484,31,2218.0,0.07694693335397622,-8.625,115,115,9764.0
200.0,111,4056.0,24.433734939759034,1.7455033996509435,35,3421.0,0.04453192643113482,30,2768.0,0.09996521188374338,17,1703.0,0.06349286056287708,29,2255.0,0.05033917866503219,-8.325,111,111,10147.0
205.0,111,3986.0,24.604938271604937,1.5900217842125854,33,3415.0,0.03583559868202348,30,2821.0,0.09758662747289239,19,1727.0,0.06699678146973478,29,2254.0,0.09064243424510474,-8.325,111,111,10217.0
210.0,113,4025.0,25.636942675159236,1.45515666260763,32,2923.0,0.020193497927500876,31,2790.0,0.04930867333281687,22,1772.0,0.11127022867286174,28,2309.0,0.07046266859475721,-8.475,113,113,9794.0
215.0,118,4251.0,27.967105263157894,1.3984184102651418,31,2906.0,0.019090704225861538,35,2955.0,0.06107516197927833,24,1858.0,0.1429631473439004,28,2447.0,0.05654665611299358,-8.85,118,118,10166.0
220.0,117,4470.0,29.8,1.743441611890146,29,2936.0,0.04736617372903748,42,3148.0,0.0027062956879802297,21,1863.0,0.1785522419228977,25,2447.0,0.10433638580612148,-8.775,117,117,10394.0
