step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.3765283121989342,1,0.0,0.07396122967881484,1,0.0,0.06652158561430876,0,0.0,0.24148556535624915,0,0.0,0.3318195814066083,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.183993093765504,0,0.0,0.5076512947920191,0,0.0,0.6269167116384236,0,0.0,0.4912405353418037,1,0.0,0.5617967948211369,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.909768176551392,0,0.0,0.678962623290577,0,0.0,0.6326462948365219,0,0.0,0.7444940596249532,1,0.0,0.576352930600522,-0.075,1,1,0.0
20.0,6,4.0,0.0851063829787234,9.290394936738847,2,0.0,0.6896762488514298,2,1.0,0.6499223717006367,1,3.0,0.7759563276758509,1,0.0,0.6427896134516293,-0.45,6,6,4.0
25.0,4,15.0,0.2727272727272727,10.123781104356054,0,0.0,0.7995900225836101,1,6.0,0.7521792203281058,3,9.0,0.6168287218755543,0,0.0,0.7826390257995874,-0.3,4,4,15.0
30.0,13,46.0,0.7540983606557377,7.934095901890908,3,3.0,0.5850246850533135,4,17.0,0.47130541499241146,5,24.0,0.4226521591187914,1,2.0,0.8032398461364365,-0.975,13,13,46.0
35.0,19,96.0,1.3333333333333333,5.917929513910036,4,13.0,0.5354435818246915,7,39.0,0.40549565348654026,5,47.0,0.3239039111346025,3,2.0,0.429232818277591,-1.425,19,19,101.0
40.0,28,209.0,2.580246913580247,6.021736791743106,8,35.0,0.4393387359214896,7,71.0,0.40539993006035846,7,82.0,0.4364787410856142,6,27.0,0.4819989214293958,-2.1,28,28,215.0
45.0,31,308.0,3.460674157303371,5.8950691763581755,10,76.0,0.33641266699909045,5,87.0,0.42676448774861075,7,97.0,0.5045911317934786,9,64.0,0.4679861930867031,-2.325,31,31,324.0
50.0,39,435.0,4.35,5.4238249338606455,13,128.0,0.3639569609999194,8,108.0,0.3203305761331635,9,129.0,0.3827361004402313,9,95.0,0.44896317153638055,-2.925,39,39,460.0
55.0,46,544.0,4.945454545454545,5.2635130122217015,15,191.0,0.3514809298669498,6,85.0,0.38548944742938435,12,178.0,0.3592419219083832,13,138.0,0.3863143250434215,-3.45,46,46,592.0
60.0,54,711.0,5.780487804878049,4.675644938062267,18,274.0,0.37318861821312516,5,82.0,0.3835674531914681,16,241.0,0.29207666997596726,15,172.0,0.27671988003981607,-4.05,54,54,769.0
65.0,58,898.0,7.126984126984127,4.511675866168462,15,329.0,0.21005958345341577,6,86.0,0.4476783813833432,20,332.0,0.2573649651018023,17,235.0,0.29862234507357194,-4.35,58,58,982.0
70.0,66,1001.0,7.4148148148148145,4.019598694571927,21,406.0,0.16289811436787863,10,106.0,0.40665481087291283,16,356.0,0.2820224719941518,19,308.0,0.22529337365683128,-4.95,66,66,1176.0
75.0,66,984.0,6.786206896551724,4.413049145110667,16,417.0,0.24962555127628658,13,149.0,0.33801320577663657,14,290.0,0.3390724881065912,23,406.0,0.21604821439529176,-4.95,66,66,1262.0
