step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.291588364783093,1,0.0,0.1517162227106331,1,0.0,0.15944386977788202,0,0.0,1.0,1,0.0,0.17639182195548828,-0.225,3,3,0.0
10.0,1,0.0,0.0,6.327754020650581,0,0.0,0.4823600151208267,0,0.0,0.5414100604978153,1,0.0,0.21468208515262388,0,0.0,0.4888036132234359,-0.075,1,1,0.0
15.0,4,0.0,0.0,7.812888269762965,2,0.0,0.5762054281213004,1,0.0,0.5562348700705968,0,0.0,0.5011921323316199,1,0.0,0.6460826580902731,-0.3,4,4,0.0
20.0,3,2.0,0.044444444444444446,8.846331331115618,0,0.0,0.8102464444125168,1,2.0,0.551904899369373,1,0.0,0.6146907799315143,1,0.0,0.555704013989952,-0.225,3,3,2.0
25.0,4,11.0,0.19642857142857142,8.892267827033544,1,0.0,0.5833588384742127,2,11.0,0.6093727758664654,1,0.0,0.7475085227093636,0,0.0,0.6536957304170664,-0.3,4,4,11.0
30.0,14,46.0,0.696969696969697,7.65405638522569,6,10.0,0.3969273970025447,4,26.0,0.5936765685297821,2,2.0,0.6554041629061161,2,8.0,0.5578623371977046,-1.05,14,14,46.0
35.0,19,103.0,1.3037974683544304,6.29448782908821,8,35.0,0.5051962180052633,5,47.0,0.44523745214231153,4,11.0,0.5092251823060814,2,14.0,0.3463576483727009,-1.425,19,19,107.0
40.0,26,155.0,1.6666666666666667,6.113318779634154,8,65.0,0.46277826040729236,6,58.0,0.46484878926392864,6,35.0,0.40720942736710114,6,30.0,0.32979393974969323,-1.95,26,26,188.0
45.0,32,227.0,2.2254901960784315,5.689045326019508,14,116.0,0.34932693171695917,6,56.0,0.32412925414698135,6,56.0,0.43171430491181007,6,30.0,0.43037758587007297,-2.4,32,32,258.0
50.0,46,403.0,3.7314814814814814,5.350159273329719,21,201.0,0.2326388757519313,11,92.0,0.24897893358422057,10,84.0,0.40912217521182115,4,45.0,0.5818516314975989,-3.45,46,46,422.0
55.0,55,625.0,5.208333333333333,4.844570268828674,24,316.0,0.2293629030371981,17,160.0,0.20701193594601766,11,134.0,0.2776722679108116,3,46.0,0.5495193629135122,-4.125,55,55,656.0
60.0,62,790.0,6.124031007751938,3.717583721749603,26,431.0,0.15427241708166758,17,216.0,0.21233498059345776,12,187.0,0.288024523728027,7,56.0,0.3932417155423418,-4.65,62,62,890.0
65.0,70,1048.0,7.649635036496351,4.234366636273314,30,563.0,0.23848651887548228,18,251.0,0.28000596781592757,13,236.0,0.30535931633722274,9,98.0,0.3683451933296451,-5.25,70,70,1148.0
70.0,69,1072.0,7.1466666666666665,3.98103053856448,28,635.0,0.1961123021668172,16,293.0,0.2804088092433695,11,239.0,0.32266667062585874,14,156.0,0.3382917304025795,-5.175,69,69,1323.0
75.0,71,1199.0,7.49375,4.291820165383603,26,661.0,0.2151752762087748,18,325.0,0.2676737743552487,12,227.0,0.35695518231093487,15,215.0,0.37012003037015223,-5.325,71,71,1428.0
80.0,78,1172.0,6.77456647398844,4.193074644436535,27,710.0,0.1965811177229995,16,343.0,0.29179460316606765,15,273.0,0.34097798420121034,20,306.0,0.3419718753757512,-5.85,78,78,1632.0
85.0,84,1264.0,6.759358288770054,3.8909078437237223,26,669.0,0.20108056259643048,19,417.0,0.2355372184382747,15,326.0,0.32690797389987003,24,413.0,0.2632381455730235,-6.3,84,84,1825.0
90.0,103,1561.0,8.005128205128205,3.3172160672482196,26,741.0,0.210910148245783,26,523.0,0.17692301239441383,22,408.0,0.25983812999153244,29,533.0,0.18284607004011533,-7.725,103,103,2205.0
95.0,115,1736.0,8.46829268292683,3.2309310743005755,24,778.0,0.2066399601449552,30,658.0,0.20370269874635274,25,425.0,0.22360544812664773,36,686.0,0.1718846147348365,-8.625,115,115,2547.0
100.0,108,2082.0,9.63888888888889,3.1466003843025154,21,801.0,0.14156311904952712,31,788.0,0.2109698706839465,24,422.0,0.20544864215626849,32,840.0,0.17825075709907862,-8.1,108,108,2851.0
105.0,125,2476.0,11.516279069767442,2.853709926387279,29,805.0,0.09617076640960073,33,920.0,0.1228344392977132,27,506.0,0.2045340308679541,36,1010.0,0.184671254435433,-9.375,125,125,3241.0
110.0,136,2870.0,13.411214953271028,2.605571990839881,29,897.0,0.14150865297805895,35,1035.0,0.12174850423024855,34,601.0,0.1574663438355911,38,1193.0,0.12612268086047776,-10.2,136,136,3726.0
