step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.359957465843763,1,0.0,0.07086082315190916,1,0.0,0.06382993914102354,0,0.0,0.22409047953395578,0,0.0,0.3226441615713535,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.3462444755066585,0,0.0,0.4970163483209696,0,0.0,0.6022353660271693,0,0.0,0.48880181043088355,1,0.0,0.5918658581804607,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.084040382739106,0,0.0,0.7016231733615332,0,0.0,0.6588840086139196,0,0.0,0.811316004710914,1,0.0,0.5044029405897331,-0.075,1,1,0.0
20.0,7,8.0,0.1702127659574468,9.165751874487526,2,0.0,0.6878035863902495,1,0.0,0.7377042376685851,1,1.0,0.7320586632539312,3,7.0,0.5440164390133215,-0.525,7,7,8.0
25.0,7,29.0,0.5272727272727272,9.45884398987538,1,0.0,0.7489848397063705,0,0.0,0.8131393841111055,3,8.0,0.5697757254987597,3,21.0,0.6098178789855407,-0.525,7,7,29.0
30.0,15,72.0,1.1612903225806452,7.263434152886334,3,4.0,0.5653540651586226,2,5.0,0.496048116237422,5,23.0,0.36090229346177566,5,40.0,0.5597640642819087,-1.125,15,15,72.0
35.0,25,115.0,1.5753424657534247,5.2902493765123815,6,26.0,0.46931799467442853,5,18.0,0.39576231143728885,7,55.0,0.29231799631630506,7,49.0,0.2953665752512123,-1.875,25,25,148.0
40.0,27,196.0,2.3902439024390243,5.415012471738072,12,70.0,0.3666797518274272,4,35.0,0.3956197687433372,5,78.0,0.3945156914812,6,53.0,0.35369647280156896,-2.025,27,27,236.0
45.0,32,272.0,3.1264367816091956,5.831879099844332,10,95.0,0.39073894433584805,5,47.0,0.42022833559920614,6,83.0,0.43769843795598895,11,82.0,0.4062414393869826,-2.4,32,32,307.0
50.0,39,397.0,3.97,5.924587568717475,12,130.0,0.39923980303445206,7,62.0,0.38921292540773794,10,115.0,0.3084915890606867,10,116.0,0.46891926243748205,-2.925,39,39,423.0
55.0,39,443.0,4.027272727272727,5.901879082475943,16,197.0,0.36306076941620535,3,55.0,0.5049003742667244,8,124.0,0.34203186500728916,12,168.0,0.43612132899118383,-2.925,39,39,544.0
60.0,50,593.0,4.860655737704918,5.395834275000382,20,286.0,0.32923766491129913,8,49.0,0.4375354310518959,7,99.0,0.4262520730676338,15,217.0,0.28738875776620404,-3.75,50,50,651.0
65.0,54,758.0,6.064,5.030745432624727,23,390.0,0.1792006364455213,9,84.0,0.4209709402255578,5,81.0,0.5005688849073343,17,281.0,0.28536562621708195,-4.05,54,54,836.0
70.0,62,792.0,6.0458015267175576,4.308373033515734,24,451.0,0.1507650216673986,12,134.0,0.2440630172072707,10,91.0,0.4408832843086725,16,295.0,0.3223969905588708,-4.65,62,62,971.0
75.0,65,866.0,6.23021582733813,4.401871056565508,21,480.0,0.16849598350241662,16,176.0,0.2889772315509757,12,134.0,0.3770052212664931,16,319.0,0.35543316714480183,-4.875,65,65,1109.0
80.0,65,708.0,4.783783783783784,4.105360926251725,13,468.0,0.2413193045628674,14,195.0,0.28199193784037296,17,209.0,0.3420595162986799,21,325.0,0.25562417618451305,-4.875,65,65,1197.0
85.0,71,720.0,4.444444444444445,3.674280573828331,11,414.0,0.2492671903243828,16,254.0,0.208608289123286,20,282.0,0.3073103337816317,24,332.0,0.17628995420237784,-5.325,71,71,1282.0
90.0,85,898.0,5.160919540229885,3.4391232254515605,14,433.0,0.20307893387652987,19,330.0,0.21689656597917278,28,390.0,0.1898337065437637,24,420.0,0.2158817460602529,-6.375,85,85,1573.0
95.0,92,1086.0,5.934426229508197,3.6343230611134207,17,459.0,0.18550097013368994,19,379.0,0.21531295185359367,32,542.0,0.2050044164945076,24,482.0,0.25101818652797175,-6.9,92,92,1862.0
100.0,99,1358.0,7.109947643979058,3.2879750234057363,19,511.0,0.2821899415400621,17,397.0,0.21605080509605806,35,701.0,0.15520653751517674,28,569.0,0.1591296097640504,-7.425,99,99,2178.0
105.0,118,1854.0,9.65625,3.1279038359224764,20,590.0,0.23703954911830888,22,488.0,0.2192083956553449,39,871.0,0.16404285910680957,37,699.0,0.14968968404588603,-8.85,118,118,2648.0
110.0,130,2202.0,11.65079365079365,2.357716552336113,22,626.0,0.14631196628508275,33,634.0,0.13446029350937574,39,1005.0,0.09302495806804426,36,844.0,0.15618540897536548,-9.75,130,130,3109.0
115.0,134,2572.0,14.131868131868131,1.8547688412379142,26,723.0,0.10436734630080655,31,722.0,0.10525903956509736,41,1122.0,0.08799915948720716,36,976.0,0.11237133936935655,-10.05,134,134,3543.0
120.0,123,2623.0,14.653631284916202,1.528689624709289,21,752.0,0.04701955730449177,29,760.0,0.07566099064515695,38,1273.0,0.0581109237905662,35,1062.0,0.11480431884856637,-9.225,123,123,3847.0
125.0,116,2727.0,15.494318181818182,1.79046860734654,18,730.0,0.09082934902884454,28,903.0,0.05417886467375732,41,1440.0,0.05260833705785359,29,1096.0,0.12331890578166818,-8.7,116,116,4169.0
130.0,114,2891.0,16.614942528735632,1.334182973351149,18,819.0,0.09784229960777417,28,1044.0,0.04429834162163607,42,1607.0,0.03860459022241347,26,1133.0,0.06610952998681507,-8.55,114,114,4603.0
135.0,121,3167.0,18.30635838150289,1.3641365484515193,19,852.0,0.05453468615526052,32,1196.0,0.059983890413168595,41,1759.0,0.05768255182271915,29,1123.0,0.056656045451908554,-9.075,121,121,4930.0
140.0,125,3585.0,21.21301775147929,1.0912335387890575,19,920.0,0.04204660502824336,34,1310.0,0.041268349150450974,41,1897.0,0.05801033720448381,31,1237.0,0.06203805713728405,-9.375,125,125,5364.0
145.0,132,4106.0,24.44047619047619,1.050572911425403,20,997.0,0.000570654953473895,35,1412.0,0.04265598785720057,40,2077.0,0.0521982534046361,37,1370.0,0.06098879494644863,-9.9,132,132,5856.0
150.0,139,4485.0,26.856287425149702,0.8295713584131902,21,1102.0,0.03747644009468271,30,1462.0,0.04567584991829846,44,2272.0,0.02610471513650635,44,1578.0,0.04056150883852005,-10.425,139,139,6414.0
155.0,127,4231.0,25.798780487804876,1.1581092880709276,21,1211.0,0.11802405701506313,23,1412.0,0.07324135216485672,41,2296.0,0.036300382928435244,42,1702.0,0.028316061334491494,-9.525,127,127,6621.0
160.0,104,3392.0,20.682926829268293,1.7817983676143478,20,1279.0,0.1605692955256193,16,1338.0,0.08989211096602374,31,2104.0,0.059598108224159355,37,1728.0,0.04244478845939515,-7.8,104,104,6449.0
165.0,95,2884.0,17.91304347826087,2.23425177788014,18,1264.0,0.19278620315126055,17,1306.0,0.09947270967447049,24,1841.0,0.11145525757042415,36,1909.0,0.07047993849619473,-7.125,95,95,6320.0
170.0,86,2378.0,15.146496815286625,2.316386545132124,15,1226.0,0.1957163574727472,21,1321.0,0.053428868563113574,13,1731.0,0.21188667869346156,37,2091.0,0.03051382816710531,-6.45,86,86,6369.0
175.0,94,2679.0,17.396103896103895,2.4517718946732954,16,1175.0,0.2002155816938376,22,1312.0,0.040798902395701296,16,1627.0,0.20834816493550082,40,2220.0,0.05588493447393097,-7.05,94,94,6334.0
180.0,100,3057.0,20.38,1.9295785653878332,14,1197.0,0.21409325392789055,24,1432.0,0.06518460558541005,25,1737.0,0.08623572386123972,37,2321.0,0.054938464946114526,-7.5,100,100,6687.0
185.0,110,3390.0,23.21917808219178,1.0968187865409522,16,1260.0,0.0622310404320665,27,1555.0,0.037191662947120736,34,1888.0,0.0068960002447132135,33,2395.0,0.03345603505697869,-8.25,110,110,7098.0
190.0,114,3756.0,25.90344827586207,1.1559993904528585,17,1326.0,0.013792042741783698,30,1698.0,0.04797544626385668,37,2072.0,0.010121797097083423,30,2382.0,0.054177187072915675,-8.55,114,114,7478.0
195.0,117,4270.0,29.65277777777778,1.2921804829918082,16,1392.0,0.03111275605279583,32,1856.0,0.06255431426694945,37,2191.0,0.031524833610090695,32,2397.0,0.017699686027194624,-8.775,117,117,7836.0
200.0,130,4892.0,34.695035460992905,0.6909765465947868,17,1476.0,0.05408166810369094,37,2031.0,0.010163486835358558,38,2381.0,0.042196313841309514,38,2574.0,0.00035753068095784,-9.75,130,130,8462.0
205.0,129,5353.0,38.510791366906474,0.5072714585597932,17,1563.0,0.07168546553780353,39,2224.0,1.9194359634336254e-05,34,2352.0,0.02769099375368219,39,2769.0,3.0155106974656686e-06,-9.675,129,129,8908.0
210.0,114,5151.0,37.5985401459854,0.8669806799432869,17,1646.0,0.1076157561026689,39,2419.0,1.9512475741858308e-07,25,2100.0,0.07574435559592782,33,2743.0,0.014437693932051293,-8.55,114,114,8908.0
215.0,92,4428.0,32.32116788321168,1.6498160084235916,18,1732.0,0.06257769566234439,35,2525.0,0.0117659436143505,15,2049.0,0.13881497991454794,24,2510.0,0.06599568789158278,-6.9,92,92,8816.0
220.0,86,4055.0,30.037037037037038,1.9607322495772728,19,1826.0,0.12230807752700884,29,2573.0,0.026037675138436786,15,1933.0,0.10506322991475711,23,2567.0,0.09346072608589766,-6.45,86,86,8899.0
225.0,88,3881.0,28.748148148148147,1.9267644910173272,19,1922.0,0.14586953277213777,25,2630.0,0.04209123146987995,20,1953.0,0.07318896526834004,24,2683.0,0.05153593658160416,-6.6,88,88,9188.0
230.0,90,3864.0,29.49618320610687,1.3967448810390903,18,1985.0,0.07827869984266017,21,2502.0,0.04661506750399598,23,2057.0,0.04649987266171077,28,2815.0,0.021081081928843434,-6.75,90,90,9359.0
235.0,98,4159.0,32.4921875,1.163911399028055,18,2072.0,0.07527249641616916,22,2539.0,0.051590937856672035,28,2190.0,0.05037622211749482,30,2855.0,0.013381424690101375,-7.35,98,98,9656.0
240.0,104,4644.0,37.45161290322581,0.9119963136869071,19,2165.0,0.11840907068101916,22,2517.0,0.08910166325341659,30,2334.0,0.03426234489645151,33,2808.0,0.00047298751768924197,-7.8,104,104,9824.0
245.0,92,4802.0,38.725806451612904,1.1681420315206361,19,2262.0,0.11253450429573734,19,2493.0,0.11075322016874538,26,2234.0,0.04662121435624173,28,2769.0,0.017886263975325226,-6.9,92,92,9758.0
250.0,81,4372.0,35.83606557377049,1.807281286499831,18,2165.0,0.16212897418323097,22,2360.0,0.05487984741895469,18,1859.0,0.1079475912165327,23,2489.0,0.03462467434739474,-6.075,81,81,8873.0
255.0,76,3771.0,31.95762711864407,2.2447468998232023,15,1864.0,0.20773679463596634,26,2483.0,0.002289524856174366,14,1392.0,0.21201661265385102,21,2351.0,0.0656360902203962,-5.7,76,76,8090.0
260.0,67,3151.0,27.163793103448278,1.918039914282277,15,1939.0,0.08195073268160413,25,2493.0,0.009118801982181814,10,1228.0,0.18735889552543042,17,2443.0,0.09445496611471638,-5.025,67,67,8103.0
265.0,74,2841.0,24.92105263157895,1.588273483405081,23,2041.0,0.013622247852855205,20,2292.0,0.040342993141908125,11,1085.0,0.13018329917238444,20,2538.0,0.1226300325838484,-5.55,74,74,7956.0
270.0,67,2558.0,23.045045045045047,1.6240748913675085,26,2158.0,0.0004367677516827906,13,2278.0,0.06749812627788923,8,1055.0,0.09132936200939877,20,2493.0,0.13940817318116297,-5.025,67,67,7984.0
275.0,64,2260.0,20.73394495412844,1.9940447305464764,26,2290.0,0.0603196287474538,6,2173.0,0.13060847712005763,14,1118.0,0.10753728074122026,18,2306.0,0.11643307877517461,-4.8,64,64,7887.0
280.0,66,2076.0,19.401869158878505,2.014240930210802,21,2173.0,0.11425270002412012,8,2036.0,0.16969489713823685,19,1202.0,0.03315540668697866,18,2130.0,0.10405933901515632,-4.95,66,66,7541.0
285.0,65,2081.0,19.632075471698112,1.6257719724845388,16,2053.0,0.11043547387684632,8,1915.0,0.10541083607008325,22,1224.0,0.05400304017841759,19,2224.0,0.08465225090635826,-4.875,65,65,7416.0
290.0,65,2194.0,21.096153846153847,1.5275292508981833,14,1729.0,0.1035040124010582,10,1644.0,0.08532997947819912,18,1242.0,0.06526457768005028,23,2335.0,0.09679790920463742,-4.875,65,65,6950.0
295.0,71,2017.0,19.58252427184466,1.2715002894194107,19,1809.0,0.07289506159221926,10,1694.0,0.07055883529960177,21,1342.0,0.05090697385484029,21,2164.0,0.10549172785644004,-5.325,71,71,7009.0
300.0,68,1788.0,17.529411764705884,1.294118084738776,23,1919.0,0.015621576449187012,7,1738.0,0.15069459957196846,24,1456.0,0.0038881192602701073,14,1893.0,0.12309180110148377,-5.1,68,68,7006.0
305.0,66,1516.0,15.009900990099009,1.8871612832536713,26,2050.0,0.014970279530132398,7,1709.0,0.18579986167472734,21,1342.0,0.024296574741773488,12,1527.0,0.15488069871759239,-4.95,66,66,6628.0
310.0,60,1300.0,13.0,2.563913713978655,24,2054.0,0.12956290775488183,10,1584.0,0.19445446900546579,16,1108.0,0.05877608596913236,10,1577.0,0.18103779125213265,-4.5,60,60,6323.0
315.0,60,1332.0,13.454545454545455,2.2876872741474106,20,1928.0,0.16754771747483274,14,1643.0,0.1418836476245544,12,961.0,0.09315994889440436,14,1638.0,0.07187834203122967,-4.5,60,60,6170.0
320.0,65,1481.0,15.112244897959183,2.0226831229638194,21,1855.0,0.1322840277671454,19,1730.0,0.12540368690067566,8,881.0,0.16149481042833755,17,1720.0,0.004760594696670845,-4.875,65,65,6186.0
325.0,64,1362.0,14.1875,1.9215261681241262,18,1794.0,0.1523605481715911,18,1645.0,0.07606565289991565,8,838.0,0.19383375115745746,20,1816.0,0.02029217057106981,-4.8,64,64,6093.0
