step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.6429198239347897,1,0.0,0.07994329998203019,1,0.0,0.08392639195808996,0,0.0,0.21533722107344747,0,0.0,0.43904158893744716,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.451423577554816,0,0.0,0.5248517738483744,0,0.0,0.6452706964594548,0,0.0,0.469442590857567,1,0.0,0.5907116150697403,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.882233217608608,0,0.0,0.6608876169339294,0,0.0,0.6585848266752603,0,0.0,0.7425852664660036,1,0.0,0.5589796009397581,-0.075,1,1,0.0
20.0,6,1.0,0.020833333333333332,8.836457287105576,2,0.0,0.6573562302099261,1,0.0,0.6293579588641864,1,1.0,0.7459990084822195,2,0.0,0.6012295788092242,-0.45,6,6,1.0
25.0,5,10.0,0.18181818181818182,9.731324284040886,1,1.0,0.7279137532044986,0,0.0,0.8121980048864823,3,7.0,0.6193956202453241,1,4.0,0.702742309940378,-0.375,5,5,12.0
30.0,12,42.0,0.6774193548387096,7.656093430559291,4,9.0,0.6336218524989836,1,1.0,0.4830762764484455,5,22.0,0.36882475495877587,2,12.0,0.6937676619788201,-0.9,12,12,44.0
35.0,22,100.0,1.36986301369863,5.845080559085985,4,28.0,0.5266815138054785,7,24.0,0.4335500297911923,4,35.0,0.290082934940936,7,29.0,0.3808083356174845,-1.65,22,22,116.0
40.0,31,218.0,2.6265060240963853,5.342200770448036,10,56.0,0.4188462104526207,7,58.0,0.3966447968584554,6,48.0,0.35981679393402793,8,64.0,0.3009994843989553,-2.325,31,31,226.0
45.0,40,348.0,3.9101123595505616,5.143516635806069,12,103.0,0.34393251669564257,8,84.0,0.3365279495123012,7,74.0,0.38577863052037,13,113.0,0.35275867594818366,-3.0,40,40,374.0
50.0,41,439.0,4.303921568627451,5.4425351684320065,12,157.0,0.39502445684996546,10,105.0,0.3105254755303165,6,64.0,0.4467133862349912,13,170.0,0.3812075573693885,-3.075,41,41,496.0
55.0,42,561.0,5.1,5.299654829249182,16,212.0,0.37441924687748895,9,134.0,0.31138331011769554,4,40.0,0.4953978819499283,13,231.0,0.33266429516285545,-3.15,42,42,617.0
60.0,54,784.0,6.479338842975206,5.027203488546262,16,290.0,0.3467839677054684,11,147.0,0.4210949352423599,9,55.0,0.34833546109713964,18,310.0,0.28702718149498546,-4.05,54,54,802.0
65.0,55,909.0,7.15748031496063,4.579840087895092,20,380.0,0.17560755107945142,9,145.0,0.4346333562543952,8,70.0,0.4417185767048968,18,396.0,0.25637043640928003,-4.125,55,55,991.0
70.0,63,936.0,6.882352941176471,4.357149354291279,20,417.0,0.12654689127206734,16,158.0,0.33015401134491407,9,100.0,0.42698346225825107,18,430.0,0.334353380603587,-4.725,63,63,1105.0
75.0,71,1109.0,7.755244755244755,3.9067762284857177,21,448.0,0.17332275270796205,18,210.0,0.2133322048304959,12,155.0,0.3961482452074768,20,452.0,0.27474357370989866,-5.325,71,71,1265.0
80.0,74,1161.0,7.6381578947368425,3.818271479763312,22,515.0,0.16928446060404514,19,269.0,0.10638960011176316,12,211.0,0.40696565360724446,21,482.0,0.2199755044716093,-5.55,74,74,1477.0
85.0,78,1129.0,6.7604790419161676,3.745925479380829,19,532.0,0.1535910183099194,20,348.0,0.13204074161170126,15,274.0,0.4019934745838782,24,457.0,0.1924398067899912,-5.85,78,78,1611.0
90.0,86,1198.0,6.730337078651686,3.9428838067225302,18,497.0,0.24163291214508617,20,444.0,0.2588807158299382,23,357.0,0.2704840011776739,25,542.0,0.19538637744310697,-6.45,86,86,1840.0
95.0,90,1259.0,6.879781420765028,3.4388829195631483,14,552.0,0.189958451184108,26,560.0,0.23228432331508264,21,382.0,0.2516201742939657,29,671.0,0.19133638712472423,-6.75,90,90,2165.0
100.0,102,1560.0,8.253968253968255,3.2173272529019283,19,628.0,0.24989510938313605,28,657.0,0.160154181684599,21,368.0,0.2545853913319892,34,832.0,0.1552316993976749,-7.65,102,102,2485.0
105.0,106,1693.0,8.863874345549739,2.7362056401565007,18,661.0,0.20812014587225114,29,762.0,0.13032107589480862,22,421.0,0.2021621244633518,37,965.0,0.1421320905276793,-7.95,106,106,2809.0
110.0,109,1844.0,9.705263157894738,2.839456252246791,20,649.0,0.1506931163082532,24,814.0,0.14556857150725583,28,482.0,0.21517460413902786,37,1081.0,0.14866336021044255,-8.175,109,109,3026.0
115.0,117,2000.0,10.638297872340425,2.152391525712646,15,657.0,0.08662059713535455,31,918.0,0.10752849410776562,27,556.0,0.1426615057268643,44,1213.0,0.12991016971272018,-8.775,117,117,3344.0
120.0,123,2199.0,11.951086956521738,1.633990512779258,14,583.0,0.15642125222919454,38,1097.0,0.051103539044736516,27,635.0,0.07678099917639146,44,1332.0,0.06982014189064964,-9.225,123,123,3647.0
