step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.2189819975727003,1,0.0,0.05937092879321678,1,0.0,0.05479724564365146,0,0.0,0.18797533416729684,0,0.0,0.3189308621299711,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.208087783497045,0,0.0,0.48436247797976356,0,0.0,0.5775909689485025,0,0.0,0.45337905460167277,1,0.0,0.5589764454737715,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.111207796535957,0,0.0,0.6800418459114246,0,0.0,0.6447113312499851,0,0.0,0.7750003488497681,1,0.0,0.5156438336077116,-0.075,1,1,0.0
20.0,7,8.0,0.16666666666666666,8.794956805025368,2,0.0,0.6509289502393127,1,0.0,0.6728283484206855,1,2.0,0.7415768047854081,3,6.0,0.5227179211879127,-0.525,7,7,8.0
25.0,7,27.0,0.48214285714285715,9.184092325247377,2,4.0,0.6773862329767708,1,4.0,0.6815537476894052,1,0.0,0.6881094689345874,3,21.0,0.6213028576503719,-0.525,7,7,29.0
30.0,15,67.0,1.0634920634920635,7.506049577822487,4,5.0,0.6352019864366119,4,15.0,0.43967932652221353,3,8.0,0.3789169139378118,4,41.0,0.5936548692278671,-1.125,15,15,69.0
35.0,25,159.0,2.1780821917808217,5.9397013452553065,7,24.0,0.5042878747974038,7,44.0,0.3623588476130203,3,23.0,0.4382519346683386,8,68.0,0.3679219802119678,-1.875,25,25,159.0
40.0,35,239.0,2.8795180722891565,4.952363884144959,12,64.0,0.33295639752065753,10,88.0,0.28453971866656685,4,43.0,0.4964443101079087,9,85.0,0.36096929534876143,-2.625,35,35,280.0
45.0,36,335.0,3.895348837209302,5.153909932603994,15,130.0,0.27885320513953765,9,125.0,0.3724246904068753,5,70.0,0.46478087334250745,7,93.0,0.4030872406142146,-2.7,36,36,418.0
50.0,39,480.0,4.948453608247423,5.476551562954169,14,195.0,0.36923915367788335,9,144.0,0.36517147122707844,8,100.0,0.4128049508261319,8,91.0,0.4464399370776065,-2.925,39,39,530.0
55.0,39,613.0,5.623853211009174,5.276512112199736,15,256.0,0.402013259482667,12,198.0,0.31731985775241417,7,132.0,0.3875158726612714,5,94.0,0.35530671839986183,-2.925,39,39,680.0
60.0,52,738.0,6.099173553719008,5.005348320993523,16,297.0,0.3472537333947622,16,267.0,0.27635754052234085,10,173.0,0.40345756207533345,10,114.0,0.36037604788080585,-3.9,52,52,851.0
65.0,52,866.0,6.765625,5.176322173329536,17,333.0,0.1577441842754274,15,330.0,0.4503777107955489,9,214.0,0.44377594383217606,11,157.0,0.34188597706557833,-3.9,52,52,1034.0
70.0,63,1109.0,8.094890510948906,4.379349467505532,19,404.0,0.1806519446764748,16,406.0,0.34013607228895665,12,252.0,0.38041294496298445,16,220.0,0.2743022021741677,-4.725,63,63,1282.0
75.0,79,1418.0,9.779310344827586,3.9144831370613935,22,490.0,0.21286306326689447,23,507.0,0.22936402601076702,14,300.0,0.34061103375066604,20,307.0,0.23652952885673456,-5.925,79,79,1604.0
