step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.206990666274214,1,0.0,0.0584519130876504,1,0.0,0.058578159120237124,0,0.0,0.20109266777947676,0,0.0,0.358983571867782,2,0.0
10.0,1,0.0,0.0,7.251574239770603,0,0.0,0.5218443293207244,0,0.0,0.6035463371026263,0,0.0,0.5176646895720076,1,0.0,0.5886895123448037,1,0.0
15.0,1,0.0,0.0,8.898682002058155,0,0.0,0.6795480929876491,0,0.0,0.6471978860493217,0,0.0,0.8239518893923944,1,0.0,0.5221289891057711,1,0.0
20.0,7,5.0,0.10416666666666667,8.791287622370392,2,0.0,0.6735931870937353,1,0.0,0.721950705047708,1,1.0,0.7544985059365964,3,4.0,0.485166533487741,7,5.0
25.0,8,27.0,0.48214285714285715,9.434650957353673,2,4.0,0.7252268779861092,0,0.0,0.8047590287330123,3,7.0,0.6524819858612783,3,16.0,0.5843615523371032,8,27.0
30.0,16,73.0,1.1587301587301588,7.380289585024224,2,9.0,0.6440007440638932,4,7.0,0.4723806433528879,4,19.0,0.42720208205207816,6,38.0,0.5347045459181842,16,73.0
35.0,24,128.0,1.7534246575342465,6.168548136510319,4,12.0,0.5893013863015133,7,32.0,0.39400167897176935,3,26.0,0.3892622784883639,10,73.0,0.3481026821366741,24,143.0
40.0,29,243.0,2.9634146341463414,6.084667468995594,8,39.0,0.4246051328056939,5,51.0,0.4290755500109613,5,37.0,0.45871871645399726,11,121.0,0.3135345579624771,29,248.0
45.0,38,381.0,4.280898876404494,5.909355115132472,9,69.0,0.39939798054019776,9,88.0,0.34682960863852164,6,67.0,0.47841461044969164,14,180.0,0.3629088827136133,38,404.0
50.0,38,466.0,4.568627450980392,5.597330923644592,6,81.0,0.4378752449628744,12,137.0,0.3555704974941232,6,62.0,0.387661215982754,14,243.0,0.35775137829736975,38,523.0
55.0,36,537.0,4.926605504587156,5.416307570893996,7,98.0,0.43177666379256585,12,195.0,0.3301935717430569,5,49.0,0.42399149612062376,12,270.0,0.3620941804953693,36,612.0
60.0,54,742.0,6.288135593220339,4.893358621656254,11,128.0,0.3787759650134844,16,270.0,0.32867852172259177,9,74.0,0.40299758341557373,18,324.0,0.3170744362936881,54,796.0
65.0,58,860.0,6.771653543307087,4.321957095641356,13,153.0,0.18419471450024982,14,311.0,0.3372486754730755,13,128.0,0.36957231114074285,18,409.0,0.30425895173694606,58,1001.0
70.0,70,1067.0,7.962686567164179,4.185735203550421,18,202.0,0.11658571681793506,17,330.0,0.30191963706501446,14,193.0,0.3915524576180332,21,490.0,0.26744855519223437,70,1215.0
75.0,76,1321.0,9.237762237762238,3.7978492267455697,14,242.0,0.15505605052995733,18,402.0,0.22410591957593468,17,274.0,0.3458644838590825,27,600.0,0.24200968393394443,76,1518.0
80.0,70,1266.0,8.3841059602649,3.559264100924169,10,256.0,0.26376711771092487,21,494.0,0.17764767058407901,16,296.0,0.3294919789356982,23,643.0,0.20219436636558794,70,1689.0
85.0,85,1214.0,7.447852760736196,2.9533454502522085,8,248.0,0.24678839694615165,32,623.0,0.10442143547622779,19,327.0,0.3164743239146389,26,677.0,0.16446792398886514,85,1875.0
90.0,91,1403.0,8.063218390804598,3.053535928780578,12,217.0,0.29246763462968506,32,761.0,0.14419538634439463,25,426.0,0.22346249074754385,22,766.0,0.1955019571441054,91,2170.0
95.0,103,1792.0,9.686486486486487,3.1635994993757803,12,254.0,0.2228553923048903,38,921.0,0.1465949145825593,27,547.0,0.23780062249526818,26,881.0,0.177311909749521,103,2603.0
100.0,118,2259.0,11.525510204081632,3.1967643018000063,17,326.0,0.2317856333759802,40,1119.0,0.13457667816040597,28,682.0,0.2522831813537638,33,1008.0,0.171034347118805,118,3135.0
