step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.2507795156881913,1,0.0,0.0674877395194379,1,0.0,0.07592574119313662,0,0.0,0.18415396241565765,0,0.0,0.2863686240587465,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.049434905801228,0,0.0,0.48656777489000136,0,0.0,0.5954225440220698,0,0.0,0.44346498786789895,1,0.0,0.5720510637852845,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.67224239429882,0,0.0,0.6792845295538544,0,0.0,0.6213558141352045,0,0.0,0.7921683458225308,1,0.0,0.4720494445707404,-0.075,1,1,0.0
20.0,6,6.0,0.1276595744680851,8.79747701076542,2,0.0,0.681169800648573,1,0.0,0.6546637064343298,0,0.0,0.8025114331788163,3,6.0,0.4913846752464808,-0.45,6,6,6.0
25.0,8,28.0,0.5,9.00920253995888,2,3.0,0.6865339200786476,1,4.0,0.6933544223610657,2,1.0,0.6836636349145524,3,20.0,0.6083786755057903,-0.6,8,8,28.0
30.0,16,75.0,1.1904761904761905,7.1749923215558375,4,10.0,0.6356021473046879,4,14.0,0.4368392308900534,4,12.0,0.448868336160725,4,39.0,0.5211771431180238,-1.2,16,16,75.0
35.0,27,167.0,2.3194444444444446,5.8169737156081,4,27.0,0.6492115685496317,7,38.0,0.37722593717629793,7,36.0,0.3213346719184687,9,67.0,0.3526973811088565,-2.025,27,27,168.0
40.0,29,267.0,3.2560975609756095,5.452632189590244,9,55.0,0.3820368633656895,6,67.0,0.4148920173554002,4,52.0,0.48778907736730154,10,113.0,0.35044886458478636,-2.175,29,29,287.0
45.0,42,427.0,4.6923076923076925,5.315551120031765,12,103.0,0.3788119128144892,11,112.0,0.3573361493227539,6,54.0,0.46983931683540314,13,158.0,0.3500552142621966,-3.15,42,42,427.0
50.0,41,515.0,5.0,5.283570484413922,8,122.0,0.4423583888636163,10,135.0,0.3037760814243519,10,85.0,0.3239027151184206,13,218.0,0.40464860246227446,-3.075,41,41,560.0
55.0,39,535.0,4.776785714285714,5.44544052474988,9,147.0,0.4527023006582953,9,164.0,0.3303998731727621,9,106.0,0.3222560634859644,11,237.0,0.3812566550903681,-2.85,38,38,654.0
60.0,48,609.0,4.911290322580645,5.185738585693095,12,194.0,0.44386456996734286,13,217.0,0.33383191357695235,11,115.0,0.34196256354897986,12,220.0,0.3078689231246459,-3.6,48,48,746.0
65.0,59,860.0,6.71875,4.863944517097192,18,265.0,0.24764964218079152,14,283.0,0.3787222004296934,12,165.0,0.4075662105858029,15,283.0,0.2638136095105843,-4.425,59,59,996.0
70.0,73,1014.0,7.401459854014599,3.6618518835506997,19,282.0,0.19121157176493447,17,357.0,0.2506329309656985,18,239.0,0.2922612825591755,19,370.0,0.20606612269387442,-5.475,73,73,1248.0
75.0,78,1235.0,8.69718309859155,3.845672628681621,13,255.0,0.2996420002624536,20,448.0,0.22509153520965314,19,291.0,0.2673603455709617,26,486.0,0.20025208922861765,-5.85,78,78,1480.0
80.0,77,1505.0,9.709677419354838,4.307219225027739,16,287.0,0.2966867730933838,21,548.0,0.20975186154400113,17,320.0,0.3171529974535807,23,573.0,0.24760632158964319,-5.775,77,77,1728.0
85.0,83,1752.0,10.618181818181819,3.820744390470155,12,304.0,0.16201863895475913,24,637.0,0.16806630703879888,21,390.0,0.361445731965146,26,643.0,0.21866849037818933,-6.225,83,83,1974.0
90.0,97,2093.0,12.239766081871345,3.4861513607926047,15,345.0,0.18013794029895916,28,767.0,0.20577216776384435,23,477.0,0.243121177210873,31,777.0,0.2078781498874719,-7.275,97,97,2366.0
95.0,102,2364.0,12.989010989010989,3.158744284380546,15,393.0,0.19312032048739927,30,852.0,0.16896816874028106,25,583.0,0.22396771933629153,32,931.0,0.17433794196365784,-7.65,102,102,2759.0
