step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.5037011277861896,1,0.0,0.06497435023781033,1,0.0,0.06658632127855917,0,0.0,0.22767062014449296,0,0.0,0.34639052392868785,2,0.0
10.0,1,0.0,0.0,6.996196602697266,0,0.0,0.4268524788984397,0,0.0,0.5640936518573524,0,0.0,0.4987712714548275,1,0.0,0.5220851087050404,1,0.0
15.0,1,0.0,0.0,8.784476593139388,0,0.0,0.6448161825084786,0,0.0,0.6385687355048674,0,0.0,0.7879316644144179,1,0.0,0.47484907004319266,1,0.0
20.0,7,8.0,0.16666666666666666,8.762928856432803,2,0.0,0.6848911038097156,1,0.0,0.6744224861410806,1,2.0,0.7232588635371259,3,6.0,0.49193292992616455,7,8.0
25.0,7,27.0,0.48214285714285715,8.921219504834035,2,5.0,0.6397803294173071,1,5.0,0.6669356970075615,1,0.0,0.7061469423747972,3,19.0,0.6287564793545425,7,29.0
30.0,15,80.0,1.2903225806451613,7.614024017531163,3,13.0,0.6479725999974025,5,23.0,0.46627380983073863,2,5.0,0.6179556923215641,5,41.0,0.5259158493652171,15,82.0
35.0,22,111.0,1.5205479452054795,6.035601229099008,3,14.0,0.6280811043363004,9,58.0,0.3791824429720094,2,13.0,0.43586232810139985,8,55.0,0.25965553895337556,22,140.0
40.0,26,178.0,2.197530864197531,5.8315714283613165,7,35.0,0.4316305641074348,8,85.0,0.24816575165872268,4,30.0,0.5414378297376141,7,59.0,0.4369962427423059,26,209.0
45.0,36,318.0,3.6551724137931036,5.551681047216754,9,68.0,0.32160496779014613,10,123.0,0.3227506865300222,6,56.0,0.5079668151518963,11,82.0,0.42785847630684837,36,329.0
50.0,38,352.0,3.5918367346938775,5.301642110874264,12,120.0,0.37608939699367216,9,122.0,0.35631597327155584,6,51.0,0.3988131273135637,11,127.0,0.35805012728012153,38,420.0
55.0,32,411.0,3.914285714285714,5.693741849462399,11,173.0,0.3847363034941331,7,125.0,0.40106571428281884,6,48.0,0.37517815223051265,8,143.0,0.44243765818244074,32,489.0
