step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.2707510759471914,1,0.0,0.06783927218199914,1,0.0,0.06494364653318183,0,0.0,0.17738605365526094,0,0.0,0.32000361518284975,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.466758182861804,0,0.0,0.4810652380681547,0,0.0,0.6283365170163624,0,0.0,0.5052726106303843,1,0.0,0.6134387956850137,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.92242913475798,0,0.0,0.681998419795688,0,0.0,0.6256707986071324,0,0.0,0.7916335385467219,1,0.0,0.5210385355888195,-0.075,1,1,0.0
20.0,7,7.0,0.14583333333333334,8.800955739127941,2,0.0,0.6715390564946874,1,0.0,0.6894350640829101,1,1.0,0.7547989795950188,3,6.0,0.4778829694562457,-0.525,7,7,7.0
25.0,8,29.0,0.5178571428571429,9.520611987915672,2,2.0,0.6691132453229592,0,0.0,0.8609514777524375,3,7.0,0.6073361840199788,3,20.0,0.5979734992936304,-0.6,8,8,29.0
30.0,12,55.0,0.873015873015873,6.9616832184646835,4,11.0,0.5447955925641159,2,2.0,0.4869278000567474,2,9.0,0.3543913115682076,4,39.0,0.5395177316364451,-0.9,12,12,61.0
35.0,24,133.0,1.821917808219178,6.33268018677515,4,29.0,0.6089000298989301,5,14.0,0.4247922539908229,5,23.0,0.3938242617725765,10,71.0,0.2947739896186753,-1.8,24,24,137.0
40.0,30,234.0,2.819277108433735,5.794676691988544,9,58.0,0.393755519190941,6,37.0,0.38281813206990356,3,31.0,0.4674855364596291,12,126.0,0.3613208131264812,-2.25,30,30,252.0
45.0,40,385.0,4.325842696629214,5.271217968241678,16,112.0,0.2858937358009212,9,78.0,0.34484229541818545,3,29.0,0.5012091556466071,12,174.0,0.3755529200889481,-3.0,40,40,393.0
50.0,42,515.0,5.099009900990099,5.282927469076074,13,168.0,0.31262127971927234,10,123.0,0.3803491347207006,4,23.0,0.42111131855113054,15,239.0,0.3579264028746179,-3.15,42,42,553.0
55.0,43,662.0,6.0181818181818185,5.79011885363441,15,228.0,0.34806949637157464,7,141.0,0.42160027116217863,4,25.0,0.55289542558822,17,317.0,0.35128101118811367,-3.225,43,43,711.0
60.0,51,828.0,6.67741935483871,5.355511179259472,18,316.0,0.34348132827208994,9,138.0,0.4515233056575879,4,30.0,0.47645602499573786,20,396.0,0.2724117214807349,-3.825,51,51,880.0
65.0,53,849.0,6.68503937007874,4.684723456757244,17,341.0,0.2745501821390444,7,129.0,0.41613048977725936,5,46.0,0.4792431767421139,24,492.0,0.17366367841739544,-3.975,53,53,1008.0
