step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.571440938283922,1,0.0,0.0726457138448143,1,0.0,0.07155731065046027,0,0.0,0.20726034003267893,0,0.0,0.42879942636235424,2,0.0
10.0,1,0.0,0.0,7.088914179868442,0,0.0,0.5014239012372855,0,0.0,0.6230039302450909,0,0.0,0.4364431395815999,1,0.0,0.5298904824217358,1,0.0
15.0,1,0.0,0.0,8.755445275815262,0,0.0,0.6607745935010673,0,0.0,0.6175565795056098,0,0.0,0.7231317612774533,1,0.0,0.5410258342275003,1,0.0
20.0,6,5.0,0.10416666666666667,8.952503385011932,2,0.0,0.6792034372706505,1,0.0,0.6635492039061647,1,2.0,0.7432031041609631,2,3.0,0.5168097669757011,6,5.0
25.0,5,17.0,0.3090909090909091,9.670330487400914,0,2.0,0.7276831464660554,0,0.0,0.7623989610125403,2,1.0,0.700634667243527,3,17.0,0.6078820145211992,5,20.0
30.0,13,52.0,0.8387096774193549,7.733470396696563,3,6.0,0.6861727385766233,3,6.0,0.4448405491276388,2,6.0,0.4540927187120181,5,37.0,0.5400259433487004,13,55.0
35.0,21,85.0,1.1643835616438356,5.747181785601486,4,19.0,0.5234641431701245,6,22.0,0.36349425925146045,4,23.0,0.3605429684757115,7,51.0,0.31683717756784824,21,115.0
40.0,29,187.0,2.3375,5.837062285105455,11,59.0,0.36869432324478235,6,48.0,0.3666494437198148,6,51.0,0.4778980074755741,6,55.0,0.4388314333076665,29,213.0
45.0,38,330.0,3.8823529411764706,5.565760722127852,15,121.0,0.2907680432102777,7,81.0,0.35474314917729577,8,86.0,0.5328876855482928,8,70.0,0.40674480063475427,38,358.0
50.0,48,523.0,5.336734693877551,4.8102792194199955,17,197.0,0.29405286586046864,9,123.0,0.304939589624262,9,113.0,0.4060921000551675,13,120.0,0.36224513556588045,48,553.0
55.0,41,541.0,4.963302752293578,5.346294603441183,15,251.0,0.36703953892659436,9,167.0,0.39538373288605155,6,104.0,0.3991210092953054,11,146.0,0.3621512750897529,41,668.0
60.0,47,613.0,5.151260504201681,5.343678081411012,13,293.0,0.3908710490786648,11,203.0,0.4227391411702703,10,96.0,0.3451327614126048,13,172.0,0.27622268716917286,47,764.0
65.0,48,626.0,4.968253968253968,4.644527073378882,9,289.0,0.20018906721732116,11,256.0,0.4292106690918011,13,116.0,0.30916193973194417,15,234.0,0.2878305620515928,48,895.0
70.0,66,880.0,6.423357664233577,4.367633814122783,17,277.0,0.1542196860599905,16,325.0,0.3431308494106401,15,165.0,0.2909669740739892,18,314.0,0.26493343589050083,66,1081.0
75.0,70,940.0,6.527777777777778,4.579447308426696,20,340.0,0.19954832003471523,17,362.0,0.2654592187231589,15,216.0,0.41299822259945307,18,348.0,0.321169137058874,70,1266.0
80.0,71,1044.0,6.735483870967742,4.063826498516133,20,398.0,0.2429301223475481,18,364.0,0.16644697100733152,14,252.0,0.3252204222102344,19,363.0,0.26615122348477926,71,1377.0
85.0,81,1147.0,6.868263473053892,3.737126319417201,19,459.0,0.20621956100632652,26,471.0,0.17171278959912042,22,323.0,0.28629788141667234,14,359.0,0.22309922997397305,81,1612.0
90.0,88,1464.0,8.413793103448276,3.6451499182398237,22,546.0,0.18544479448378115,27,598.0,0.19701589396459973,26,427.0,0.24536620755916133,13,363.0,0.24249847196869526,88,1934.0
95.0,97,1663.0,8.989189189189188,3.3877054334560173,26,667.0,0.12067852708496656,26,687.0,0.21629149958417285,28,508.0,0.2213995141223262,17,400.0,0.2009628296279586,97,2262.0
100.0,105,1915.0,10.186170212765957,3.276429142229955,34,826.0,0.1515528556169717,26,755.0,0.18579476218630026,28,580.0,0.2068079672651528,17,423.0,0.23989396451580283,105,2584.0
105.0,107,1787.0,9.50531914893617,3.0401362960391776,31,888.0,0.13627457772517096,26,809.0,0.14208591699814221,29,679.0,0.20579396454592974,21,462.0,0.24646563585331988,107,2838.0
110.0,110,1750.0,9.51086956521739,2.721411737822742,28,852.0,0.11332046526721942,28,804.0,0.12676031887680134,31,797.0,0.17137017069761404,23,488.0,0.2288464472262282,110,2941.0
115.0,102,1696.0,9.31868131868132,2.206804594581869,22,867.0,0.11657918211873604,25,905.0,0.11205945220658972,31,906.0,0.09199230338112145,24,561.0,0.17597810779721273,102,3239.0
120.0,108,1989.0,11.111731843575418,2.167051636267323,19,830.0,0.16501518207679988,28,990.0,0.0616476138504268,38,1046.0,0.08200906344056601,23,643.0,0.15337979131744084,108,3509.0
125.0,108,1976.0,11.101123595505618,1.9583587888060456,24,863.0,0.1111101156053027,28,1109.0,0.057113650545952306,34,1094.0,0.04222179542297793,22,684.0,0.1130197878214664,108,3750.0
130.0,118,2012.0,11.630057803468208,2.002209812450865,27,924.0,0.042536424275414285,31,1215.0,0.09512566368298861,30,1037.0,0.10230717743086133,30,769.0,0.09987357861526222,118,3945.0
135.0,119,2049.0,12.124260355029586,1.5577432253986605,27,927.0,0.06757156424031324,33,1294.0,0.061214762405965045,23,1067.0,0.14140194067289227,36,940.0,0.02309840927966602,119,4228.0
140.0,115,2120.0,12.694610778443113,1.7165864530831685,25,1033.0,0.08945608261339624,33,1331.0,0.036014537842467075,20,1070.0,0.14933370998051682,37,1074.0,0.03182494995416022,115,4508.0
145.0,114,2417.0,14.828220858895705,1.8659548888570796,27,1104.0,0.054920074190382064,33,1386.0,0.05010504137716577,25,1149.0,0.1076854564890462,29,1136.0,0.10179007317119572,114,4775.0
150.0,114,2686.0,16.7875,1.6621051687552462,25,1122.0,0.058288621519628804,32,1466.0,0.02430851699456678,31,1277.0,0.08798337088354405,26,1136.0,0.11639638684419208,114,5001.0
155.0,116,2939.0,18.48427672955975,1.6343234363545625,20,1006.0,0.09395930955925902,34,1606.0,0.048508542601546224,35,1406.0,0.055181314134394824,27,1267.0,0.04679285837241815,116,5285.0
160.0,109,3323.0,21.57792207792208,1.533278070879677,16,1070.0,0.14105272579982236,31,1715.0,0.05159621686333413,32,1500.0,0.039703965769918324,30,1405.0,0.022520836933539463,109,5690.0
