step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.2835212837351717,1,0.0,0.07194243612762927,1,0.0,0.09631210839018335,0,0.0,0.19031833189175065,0,0.0,0.3153977718186322,-0.15,2,2,0.0
10.0,1,0.0,0.0,6.880876960301437,0,0.0,0.45909076975783025,0,0.0,0.6134976291667446,0,0.0,0.43512708184296334,1,0.0,0.5697383939289687,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.62700719494893,0,0.0,0.6703197496456039,0,0.0,0.5824965028958509,0,0.0,0.7880131610159495,1,0.0,0.4893954003178858,-0.075,1,1,0.0
20.0,8,6.0,0.125,8.690757873328893,2,0.0,0.6785844569449809,2,1.0,0.6370492539066411,1,1.0,0.7396888955013872,3,4.0,0.5149396917058437,-0.6,8,8,6.0
25.0,9,34.0,0.6071428571428571,8.824885136394355,2,2.0,0.6738488178064508,1,6.0,0.7083958093361772,3,8.0,0.6074129075881479,3,18.0,0.60505069002029,-0.675,9,9,34.0
30.0,16,82.0,1.3225806451612903,7.32476961653815,4,9.0,0.610065769288218,3,16.0,0.5707786299757615,3,18.0,0.35524291228578736,6,41.0,0.563936050445903,-1.2,16,16,84.0
35.0,22,124.0,1.6986301369863013,6.1153553329002035,4,26.0,0.5538248836518902,6,36.0,0.4676481200432348,5,40.0,0.41073347672748445,7,53.0,0.33695970245638707,-1.65,22,22,155.0
40.0,27,217.0,2.6463414634146343,5.847178397530915,10,58.0,0.4383999962875337,7,65.0,0.32708253182478864,5,65.0,0.4803395120560157,5,53.0,0.45141435515628314,-2.025,27,27,241.0
45.0,38,328.0,3.6444444444444444,5.073752251763049,14,112.0,0.24777338691172457,7,87.0,0.4058159581555118,7,97.0,0.41572519915511735,10,69.0,0.42645854386445964,-2.85,38,38,365.0
50.0,47,480.0,4.615384615384615,5.091206837626696,13,175.0,0.35847240820996185,10,120.0,0.34143441168293637,11,111.0,0.3255042914861942,13,119.0,0.41197439675796294,-3.525,47,47,525.0
55.0,46,639.0,5.705357142857143,5.5105315248169475,14,233.0,0.3762263608254402,12,173.0,0.36217807855017603,8,151.0,0.3910875377580163,12,152.0,0.37305494479278056,-3.45,46,46,709.0
60.0,56,761.0,6.088,4.609903655027216,12,242.0,0.3739078426531529,13,227.0,0.2813385789693259,13,204.0,0.33371338896051805,18,202.0,0.2893213189005083,-4.2,56,56,875.0
