step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.632340253103757,1,0.0,0.08286121084115487,1,0.0,0.08895150983797975,0,0.0,0.23010913564158036,0,0.0,0.27532698805090217,2,0.0
10.0,1,0.0,0.0,7.555706115135948,0,0.0,0.47401114330066285,0,0.0,0.5745094791590524,0,0.0,0.49725203100761234,1,0.0,0.532556728020315,1,0.0
15.0,1,0.0,0.0,9.61551563555729,0,0.0,0.6720726438058692,0,0.0,0.6544899316565207,0,0.0,0.7508190561516555,1,0.0,0.5939893442846839,1,0.0
20.0,3,1.0,0.022222222222222223,10.186574016414252,1,0.0,0.7513955929320706,2,1.0,0.6683887701201822,0,0.0,0.7311395838730302,0,0.0,0.6744202503020763,3,1.0
25.0,6,19.0,0.34545454545454546,9.305763366124905,1,2.0,0.7225053048514612,1,6.0,0.6739524278116706,3,7.0,0.5974298881776791,1,4.0,0.6514331944658868,6,19.0
30.0,16,71.0,1.1639344262295082,7.388675722772915,3,9.0,0.6390194466409977,6,22.0,0.433697297855823,4,22.0,0.356756932860002,3,18.0,0.6678324700867673,16,71.0
35.0,26,153.0,2.095890410958904,5.4384493751694505,1,8.0,0.5576127100971765,7,48.0,0.3881772179349787,9,57.0,0.24177534269181228,9,39.0,0.3601672928680501,26,152.0
40.0,31,236.0,2.8433734939759034,5.296849864906128,6,23.0,0.481543238629112,8,79.0,0.32310743859647,8,86.0,0.3239270792099236,9,77.0,0.3762063532134989,31,265.0
45.0,35,329.0,3.6153846153846154,5.413004614138844,6,39.0,0.39830530886520343,12,131.0,0.3325262858382477,7,82.0,0.4139629105731109,10,96.0,0.36755065537122544,35,348.0
50.0,46,428.0,4.115384615384615,5.414940921220909,14,96.0,0.39455254712859117,11,145.0,0.31060319428333155,10,96.0,0.4062099650998499,11,140.0,0.39866812441224586,46,477.0
55.0,41,570.0,5.089285714285714,5.192701693809935,18,174.0,0.3450363473603728,6,151.0,0.31281259709373505,9,135.0,0.34814844202802187,8,176.0,0.45556209456550323,41,636.0
60.0,55,687.0,5.540322580645161,4.145482960977183,18,226.0,0.2887692225200327,10,150.0,0.31279778930871804,15,197.0,0.24319250066923287,12,198.0,0.297672264068538,55,771.0
65.0,55,885.0,6.968503937007874,4.6915852746523035,21,315.0,0.14004168508486362,10,181.0,0.42668026741797577,13,222.0,0.34121808723236263,11,250.0,0.3574862310441539,55,968.0
70.0,68,1087.0,7.8768115942028984,4.439622038098783,25,390.0,0.11839535402184301,13,225.0,0.3522852336778772,15,273.0,0.37538241793325805,15,314.0,0.36046907155876656,68,1202.0
75.0,65,1145.0,8.006993006993007,4.131610074441252,21,455.0,0.16341074770409253,16,258.0,0.27440167663957415,11,263.0,0.38672962630163416,17,391.0,0.2678005802579918,65,1367.0
80.0,76,1309.0,8.555555555555555,3.7744712869117145,22,529.0,0.21509304442599714,15,286.0,0.20283521341788932,14,233.0,0.3481448859240896,25,485.0,0.22258090913804005,76,1533.0
85.0,80,1278.0,7.607142857142857,3.4975127544174165,21,595.0,0.18913874580134943,21,284.0,0.17388713477023282,14,242.0,0.3303821888877375,24,515.0,0.23653247881574363,80,1636.0
90.0,80,1353.0,7.601123595505618,3.412033913398222,23,669.0,0.18628942879316904,19,350.0,0.2094010294062637,15,235.0,0.26514541845743833,23,574.0,0.18953521233443718,80,1828.0
95.0,82,1599.0,8.50531914893617,3.5712209477182806,21,731.0,0.2242012910510717,19,399.0,0.22148341443219927,17,272.0,0.24171047639704576,25,675.0,0.19527027849349293,82,2077.0
100.0,100,1955.0,9.873737373737374,3.5421782057477382,26,819.0,0.17955781888329153,24,464.0,0.21868616117543765,20,344.0,0.2533573106233587,30,802.0,0.18883022586491807,100,2429.0
105.0,104,1886.0,9.622448979591837,3.04932461695469,26,921.0,0.18184343411316461,27,571.0,0.1706685013587739,21,390.0,0.20991178193972765,29,837.0,0.16470988765480735,103,2719.0
110.0,106,1915.0,9.922279792746114,2.7787351829065665,28,1014.0,0.11599554575832993,29,694.0,0.09886778758170738,24,449.0,0.1931795327835284,25,781.0,0.17164959350410147,106,2938.0
115.0,108,1808.0,9.668449197860962,2.2536233342785272,25,996.0,0.10091469556021877,30,820.0,0.0931323305501142,30,572.0,0.1141432668155847,23,702.0,0.12491280165367477,108,3090.0
120.0,110,1662.0,9.182320441988951,2.1218717581128947,21,848.0,0.09487590949785293,32,977.0,0.05846513572775747,32,699.0,0.11174776579384216,25,694.0,0.1496134644978398,110,3218.0
125.0,105,1824.0,10.133333333333333,2.008540766617398,18,924.0,0.08650978008596391,33,1055.0,0.040157994484008655,32,830.0,0.09081520443873045,22,739.0,0.12611910105526083,105,3548.0
130.0,115,2210.0,12.556818181818182,1.8533432121438531,22,1018.0,0.03747441748141161,30,1188.0,0.06590081326774498,37,974.0,0.11729389648792458,26,784.0,0.11912984610345453,115,3964.0
135.0,117,2483.0,14.270114942528735,1.5434858243587264,24,1108.0,0.04862932659128315,27,1303.0,0.0678387323710412,38,1120.0,0.06765880441201332,28,833.0,0.0984002558299599,117,4364.0
140.0,113,2528.0,14.69767441860465,1.7971533188719924,27,1190.0,0.05486228935956501,23,1343.0,0.0948680942655836,32,1176.0,0.09300644034013278,31,893.0,0.062057355929286274,113,4602.0
145.0,116,2409.0,14.170588235294117,1.8063087357760035,24,1225.0,0.12374232812379635,25,1321.0,0.09991159763505303,31,1171.0,0.07273198107905592,36,1043.0,0.0776940849598433,116,4760.0
150.0,123,2529.0,15.1437125748503,1.7260331963484212,23,1255.0,0.10575732425713494,28,1239.0,0.10562123288379872,35,1215.0,0.03590042065924172,37,1206.0,0.10106247461782779,123,4915.0
155.0,138,3002.0,18.304878048780488,1.1051841873174542,28,1385.0,0.09880917012373487,32,1241.0,0.07521213364943302,37,1338.0,8.764841891313414e-06,41,1399.0,0.059918043118377645,138,5363.0
160.0,137,3395.0,20.828220858895705,0.8107273422834872,31,1538.0,0.1177700569919138,31,1285.0,0.016973532006820453,34,1495.0,0.007126898550776855,41,1514.0,0.029616550335323566,137,5832.0
165.0,129,3691.0,22.78395061728395,1.1209363858620864,34,1701.0,0.026904715566925013,33,1323.0,0.06857905746710048,29,1630.0,0.023472551392206862,33,1522.0,0.09169336234074828,129,6176.0
170.0,128,3669.0,22.93125,0.7959824157672702,31,1659.0,0.025423669892843826,35,1490.0,0.03049092313094636,32,1783.0,0.006384852690799261,30,1576.0,0.0763057280081559,128,6508.0
175.0,115,3594.0,22.746835443037973,1.36655423787507,21,1274.0,0.07954383106558441,35,1670.0,0.017708211238661557,35,1958.0,0.08270690502761266,24,1446.0,0.06756072119931085,115,6348.0
180.0,111,3371.0,21.608974358974358,1.413580462500827,15,1210.0,0.11715969726337272,37,1849.0,0.016777632367336835,30,1941.0,0.08357835139816074,29,1558.0,0.05967070665572066,111,6558.0
185.0,113,3066.0,19.90909090909091,1.3778896125334512,19,1292.0,0.10954856955473453,36,1970.0,0.005628049878102881,26,1664.0,0.0992895427983432,32,1697.0,0.013563686088885233,113,6623.0
190.0,108,2858.0,18.679738562091504,1.3932836746024606,26,1406.0,0.07101026926228307,36,2095.0,0.0,19,1769.0,0.09130862690745618,27,1736.0,0.045200042031108514,108,7006.0
