step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,1.9983261070564007,1,0.0,0.06108021212240831,1,0.0,0.06379762065367198,0,0.0,0.1760988329312736,0,0.0,0.2614977888969862,2,0.0
10.0,1,0.0,0.0,6.148410115138353,0,0.0,0.39732261225354587,0,0.0,0.48462470085408793,0,0.0,0.39445971069647906,1,0.0,0.4769288022638226,1,0.0
15.0,1,0.0,0.0,8.719225207460369,0,0.0,0.6251573001385813,0,0.0,0.6310409573127733,0,0.0,0.7032735009617833,1,0.0,0.5214776150888663,1,0.0
20.0,4,0.0,0.0,9.024216242574168,2,0.0,0.684669657486477,1,0.0,0.6363543479313093,0,0.0,0.7471613820312082,1,0.0,0.5459846182124505,4,0.0
25.0,5,13.0,0.23636363636363636,9.847155795450686,1,3.0,0.6913224987251108,1,4.0,0.7250232723794853,3,7.0,0.6659955828918763,0,0.0,0.7643520745419797,5,14.0
30.0,10,27.0,0.42857142857142855,8.21276773171939,3,11.0,0.662689661059168,4,15.0,0.47453642289965164,2,6.0,0.46480216019352555,1,2.0,0.7801388217725237,10,34.0
35.0,20,94.0,1.2876712328767124,6.549337604483742,3,24.0,0.5764703356605801,8,42.0,0.3573360433465836,4,16.0,0.4591521992579594,5,15.0,0.500303848010961,20,97.0
40.0,25,166.0,2.024390243902439,5.281545935304272,6,34.0,0.45851189123178115,10,85.0,0.2779271993272911,3,28.0,0.39871265747746043,6,32.0,0.3969849191897419,25,179.0
45.0,37,290.0,3.258426966292135,5.556602386287176,8,56.0,0.3825577428063125,11,133.0,0.36721869132487867,7,55.0,0.41462199866995886,11,73.0,0.4028215211549311,37,317.0
50.0,45,468.0,4.543689320388349,5.380305796625847,11,105.0,0.36826325511517405,12,162.0,0.3444263166020326,10,94.0,0.34711229351443346,12,123.0,0.42207595404389436,45,484.0
55.0,45,556.0,4.920353982300885,4.8828340290863865,15,174.0,0.4005776463055823,11,176.0,0.28845518222006966,11,140.0,0.3104333563682586,8,148.0,0.3260223497579942,45,638.0
60.0,58,680.0,5.44,4.420770481241549,12,189.0,0.3220682711184591,16,215.0,0.23311509601358102,16,207.0,0.25508430823219935,14,165.0,0.30993434177003226,58,776.0
65.0,58,782.0,6.109375,4.84862625198458,14,211.0,0.21865648789079334,18,300.0,0.29111008475923666,13,234.0,0.39791503856384836,13,177.0,0.32023901832502644,58,922.0
70.0,65,1013.0,7.448529411764706,4.18121539713869,17,277.0,0.15385447850424547,19,381.0,0.21255853056490975,14,237.0,0.37673827766696044,15,219.0,0.25933857438305286,65,1114.0
75.0,75,1304.0,9.055555555555555,4.0166504131894945,20,365.0,0.18934077521730006,21,464.0,0.22642081361184405,19,315.0,0.32396449725037374,15,277.0,0.27341805593993707,75,1421.0
80.0,84,1656.0,10.615384615384615,4.0358209475884665,16,439.0,0.18562522856924094,25,575.0,0.16455240463655124,21,412.0,0.33169152079944075,22,338.0,0.31271105115958225,84,1764.0
85.0,89,1874.0,11.154761904761905,3.5741484970357336,19,509.0,0.15548144777954842,27,655.0,0.15847465273245434,21,460.0,0.3082472490662376,22,437.0,0.22726469351925585,89,2061.0
90.0,99,2087.0,11.724719101123595,3.494556699267869,16,517.0,0.23515182596021694,23,708.0,0.21640215555367007,31,532.0,0.20059976085070919,29,559.0,0.19150084560444006,99,2316.0
95.0,97,2379.0,12.929347826086957,3.550509149070984,12,473.0,0.318191188941187,22,812.0,0.2506244131054716,31,670.0,0.17947736175790222,32,708.0,0.18126303447439507,97,2663.0
100.0,108,2836.0,14.618556701030927,3.2939556518703363,13,515.0,0.26930877523555363,26,935.0,0.21038837152890433,34,829.0,0.20836315172720618,35,859.0,0.1732949877256617,108,3138.0
105.0,125,3404.0,17.729166666666668,2.825881444846299,16,587.0,0.22221985298196018,32,1086.0,0.18384998025158147,34,984.0,0.18586620623785385,43,1048.0,0.15665070433642644,125,3705.0
110.0,133,3957.0,21.04787234042553,2.045326984244877,18,624.0,0.15300117236001456,34,1235.0,0.13152621090993008,39,1155.0,0.13310355362700127,42,1243.0,0.1403237863818545,133,4257.0
115.0,132,4177.0,22.336898395721924,1.844537457684678,18,675.0,0.19682448776120914,35,1379.0,0.09510362937581757,40,1233.0,0.05584235125032634,39,1415.0,0.1093809066437024,132,4702.0
120.0,126,4138.0,22.247311827956988,1.7614427333817557,19,744.0,0.17523280030752228,31,1454.0,0.07637012433726835,37,1189.0,0.05726359699338011,39,1599.0,0.033022610622347896,126,4986.0
125.0,127,4522.0,24.7103825136612,2.2178034936248774,24,842.0,0.13174769627398394,29,1540.0,0.121504197662594,31,1126.0,0.1397613608545617,43,1807.0,0.05285175439424498,127,5315.0
130.0,132,4504.0,24.747252747252748,1.488915385912142,26,968.0,0.06935849360473936,33,1596.0,0.05310510251023777,31,1210.0,0.1085838910858027,42,1887.0,0.02898934830467872,132,5661.0
135.0,146,4751.0,26.691011235955056,1.1827116773839232,30,1109.0,3.428392753857279e-05,41,1716.0,0.0023109830595930284,35,1273.0,0.06346625222139571,40,1856.0,0.05788327975882265,146,5954.0
140.0,132,4698.0,27.0,1.257951918781631,27,1225.0,0.022520260245766092,41,1895.0,0.003989338908774398,32,1394.0,0.08324345807330456,32,1831.0,0.05816998720174471,132,6345.0
145.0,128,4555.0,26.482558139534884,1.4157870599308497,27,1325.0,0.10525878337132803,41,2097.0,0.0015547223089138692,37,1521.0,0.07707313644144045,23,1722.0,0.10059408125227641,128,6665.0
150.0,130,4337.0,25.511764705882353,1.230701662298929,28,1452.0,0.06742588758693384,39,2178.0,0.023266963063867732,45,1705.0,0.04609384646046108,18,1499.0,0.09697477731516455,130,6834.0
155.0,131,4153.0,24.57396449704142,0.9602290946296463,30,1598.0,0.0003915783096664275,34,2170.0,0.053161452361898565,44,1866.0,0.04012977119383832,23,1579.0,0.05434268557416963,131,7213.0
160.0,129,4184.0,25.204819277108435,0.8539208378157769,31,1755.0,0.009267303075388016,27,2155.0,0.019290828768748342,42,1960.0,0.05430809333169334,29,1713.0,0.047238163599359416,129,7583.0
165.0,128,3863.0,23.412121212121214,1.253724355598959,29,1828.0,0.06262454230926995,25,2137.0,0.052510732436087254,44,2173.0,0.016562955859294046,30,1776.0,0.08662555485322705,128,7914.0
170.0,124,3829.0,23.93125,1.4803966252611498,24,1822.0,0.11499656837364212,24,2159.0,0.08179646455144199,48,2405.0,0.000931779491285549,28,1739.0,0.08791111873313448,124,8125.0
175.0,116,3782.0,23.78616352201258,1.4466706171725368,23,1934.0,0.10387840373104064,26,2231.0,0.03778754432672568,43,2500.0,0.022395531891847575,24,1700.0,0.057416819707196295,116,8365.0
180.0,106,3682.0,23.452229299363058,1.9811170464117915,27,2061.0,0.06051000305047493,22,2334.0,0.04518528922733672,35,2422.0,0.07306567143006099,22,1699.0,0.14711216354413556,106,8516.0
