step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.5590786444692637,1,0.0,0.06716122051131879,1,0.0,0.09162396846629077,0,0.0,0.21462146480795224,0,0.0,0.4090493742297735,2,0.0
10.0,1,0.0,0.0,7.148389502100388,0,0.0,0.5246973206232649,0,0.0,0.6295919648677736,0,0.0,0.46906004392813533,1,0.0,0.588786023174157,1,0.0
15.0,1,0.0,0.0,8.930255704484074,0,0.0,0.6600045531554035,0,0.0,0.6503912399747768,0,0.0,0.7958947406736501,1,0.0,0.5804867601910654,1,0.0
20.0,3,0.0,0.0,9.801481254618494,1,0.0,0.7179389120529512,1,0.0,0.7264386629203871,0,0.0,0.8472383133490287,1,0.0,0.7067172439656093,3,0.0
25.0,2,0.0,0.0,9.690990073683917,1,0.0,0.6335691276403911,0,0.0,0.845689020916685,1,0.0,0.7131029819836238,0,0.0,0.7112910974532394,2,0.0
30.0,10,26.0,0.41935483870967744,8.426043239094597,2,5.0,0.6658909039238368,2,4.0,0.5694819991129653,3,7.0,0.471731715074053,3,10.0,0.6503177988479943,10,26.0
35.0,19,69.0,0.9452054794520548,6.666975872395562,2,11.0,0.6060943726732647,7,22.0,0.3881525264921403,5,28.0,0.41649926756757816,5,21.0,0.4218288293251845,19,82.0
40.0,26,130.0,1.6049382716049383,5.395859177312504,10,38.0,0.3154821589559981,6,41.0,0.31011571051221326,4,41.0,0.49385909466968975,6,36.0,0.4242699201522332,26,156.0
45.0,36,239.0,2.715909090909091,5.229946879708678,13,87.0,0.2644249004409187,9,83.0,0.3683810856902019,5,41.0,0.5447844683296251,9,45.0,0.3991735002357967,36,256.0
50.0,40,371.0,3.71,5.670442485319494,14,150.0,0.3619619695193688,6,95.0,0.4310580213152226,7,66.0,0.4786934621008763,13,91.0,0.39787662624510745,40,402.0
55.0,45,558.0,4.982142857142857,5.519482859199589,15,216.0,0.39011565347212707,7,107.0,0.38951364766429925,6,89.0,0.42071624573658206,17,161.0,0.3759074574965058,45,573.0
60.0,58,751.0,6.105691056910569,4.622888107295775,17,294.0,0.3059454432825951,10,143.0,0.3969241886724922,14,139.0,0.30406513487596504,17,208.0,0.2689795552440293,58,784.0
65.0,51,760.0,6.129032258064516,4.471817672956876,16,316.0,0.15049757656132448,9,188.0,0.47005674026914285,7,153.0,0.3616797355287911,19,279.0,0.2585808393601128,51,936.0
70.0,54,803.0,6.037593984962406,4.352590727587672,18,319.0,0.1557292197901063,11,210.0,0.358047561240578,6,109.0,0.4089049910060808,19,343.0,0.21692898893656398,54,981.0
75.0,62,856.0,6.028169014084507,4.470071944680328,16,347.0,0.23051414046681432,14,227.0,0.244238679872601,11,132.0,0.3874846961522177,21,396.0,0.22183097838847643,62,1102.0
80.0,70,987.0,6.493421052631579,4.307322625373116,14,346.0,0.20894430268704844,18,301.0,0.1924009397445036,16,193.0,0.37737008926062643,22,463.0,0.2636072105557919,70,1303.0
85.0,76,1188.0,7.156626506024097,3.7552090111508303,14,378.0,0.2056351744086897,20,378.0,0.21362783176885558,20,263.0,0.3122715125130573,22,552.0,0.2009585841981066,76,1571.0
90.0,82,1475.0,8.676470588235293,3.3763623916181826,17,420.0,0.1742649693641517,17,427.0,0.21919817975269415,24,346.0,0.2565689402183674,24,640.0,0.20940891177183096,82,1833.0
95.0,87,1649.0,9.212290502793296,3.172551781579645,14,428.0,0.21491006652380937,23,502.0,0.19167884351548256,24,391.0,0.22671013615562116,26,747.0,0.19310859904050612,87,2068.0
100.0,103,2014.0,10.6,3.381147440748877,16,468.0,0.26479108492580705,26,605.0,0.2183187006132772,27,446.0,0.22315776305324433,34,882.0,0.1938175134724147,103,2401.0
105.0,107,2323.0,12.226315789473684,3.209062585755836,17,463.0,0.2647408142013791,30,714.0,0.18601127412532467,27,560.0,0.20932095347315344,33,1022.0,0.2048013620556711,107,2759.0
110.0,114,2474.0,13.08994708994709,2.7074498542136087,17,478.0,0.18114720343806667,29,752.0,0.14719611719394876,31,694.0,0.16042487260831675,37,1168.0,0.15646008927644062,114,3092.0
115.0,122,2537.0,13.49468085106383,2.1910154914001416,17,443.0,0.13564511062279155,30,708.0,0.10722145036236982,37,860.0,0.10718581952513626,38,1323.0,0.08408240503798409,122,3334.0
120.0,120,2493.0,13.62295081967213,1.9180229188481315,16,370.0,0.1529651504455565,27,759.0,0.09837981392670599,39,1017.0,0.07404771179439333,38,1361.0,0.05684703813226225,120,3507.0
125.0,118,2549.0,13.92896174863388,2.536579406179274,17,433.0,0.20571585461376884,25,874.0,0.09114205368847933,37,1138.0,0.12002887697234814,39,1303.0,0.08847799956856314,118,3748.0
130.0,115,2821.0,15.937853107344633,2.0557160986202163,14,469.0,0.19472923738468179,29,1010.0,0.05991370161412635,37,1260.0,0.131620549406443,35,1433.0,0.08612884405038265,115,4172.0
135.0,130,3313.0,19.04022988505747,1.341782909506023,18,532.0,0.08377270395267901,33,1168.0,0.021826957344365388,39,1426.0,0.06190417931179496,40,1589.0,0.05030022831303768,130,4715.0
140.0,134,3801.0,22.228070175438596,1.265220603569424,20,629.0,0.005013504147554037,33,1266.0,0.01471564125891606,40,1608.0,0.07626679484471197,41,1738.0,0.041816464059974016,134,5241.0
145.0,123,4070.0,24.37125748502994,1.4828254214387124,17,649.0,0.10026973711022855,28,1310.0,0.06204623947664053,38,1766.0,0.019142448498437752,40,1869.0,0.0306588485279231,123,5594.0
150.0,120,4030.0,24.424242424242426,1.6266461512172155,16,697.0,0.1674158268077021,29,1448.0,0.059226179987357026,42,1908.0,0.011756443400996913,33,1844.0,0.07745222153597632,120,5897.0
155.0,113,3782.0,23.20245398773006,1.6588593793137814,19,787.0,0.05674187958694075,29,1598.0,0.09685886852486962,37,1948.0,0.03359083910858414,28,1762.0,0.11518264749957637,113,6095.0
160.0,112,3414.0,21.3375,1.5553701291970434,22,891.0,0.08964173900639853,27,1617.0,0.08898266115961583,27,1762.0,0.06092912477995424,36,1926.0,0.04904590543733133,112,6196.0
165.0,113,3229.0,20.83225806451613,1.591468064063612,22,999.0,0.12149938374306511,26,1594.0,0.04086069461766278,20,1512.0,0.1200350152453129,45,2140.0,0.0452074483173947,113,6245.0
170.0,109,3049.0,19.7987012987013,1.6125173184279853,22,1109.0,0.10228060618907321,28,1732.0,0.03576226692963752,12,1467.0,0.14959644662518073,47,2373.0,0.03936600871755511,109,6681.0
175.0,109,2970.0,19.539473684210527,1.4924050961857445,23,1220.0,0.03185774624801503,28,1872.0,0.035068024728949425,15,1403.0,0.11930131668209064,43,2462.0,0.04746950360851815,109,6957.0
180.0,105,2931.0,19.804054054054053,1.1861329112184142,21,1223.0,0.09586301308274832,31,2022.0,0.028414585393863795,16,1344.0,0.06720932261213443,37,2484.0,0.03846099537547135,105,7073.0
