step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.384827902098186,1,0.0,0.04428424850037687,1,0.0,0.057321965537473984,0,0.0,0.20555329489135094,0,0.0,0.4657070545568994,2,0.0
10.0,1,0.0,0.0,7.426216267168501,0,0.0,0.4654482115298998,0,0.0,0.6672189655048408,0,0.0,0.5038683874185741,1,0.0,0.5827377339773233,1,0.0
15.0,1,0.0,0.0,9.541737410995367,0,0.0,0.6859284153276302,0,0.0,0.6305143932216596,0,0.0,0.7977651080056851,1,0.0,0.591870256612933,1,0.0
20.0,7,7.0,0.14583333333333334,9.186870262781952,2,0.0,0.6497910980096517,1,0.0,0.7253705049035883,1,2.0,0.7024780157986201,3,5.0,0.5217888481921482,7,7.0
25.0,8,24.0,0.42857142857142855,9.342312112282722,3,6.0,0.6314688373273847,1,1.0,0.748693293607369,1,0.0,0.680927313590172,3,19.0,0.5916116179652555,8,26.0
30.0,16,69.0,1.1129032258064515,7.695933133764099,4,16.0,0.6026734145317119,4,9.0,0.5114957921676541,4,7.0,0.40303414349967304,4,39.0,0.6223969701666953,16,71.0
35.0,22,132.0,1.8082191780821917,6.038430679132103,5,35.0,0.5625108616457974,6,26.0,0.3986120567245993,1,13.0,0.4707242815773226,10,69.0,0.27551611511492163,22,143.0
40.0,25,156.0,1.95,6.298425490476474,6,37.0,0.45187135310929877,6,51.0,0.3974843760453719,2,18.0,0.6475089050814966,11,99.0,0.34660185543699507,25,205.0
45.0,29,223.0,2.5632183908045976,6.334009238898697,9,59.0,0.37451582137468226,7,81.0,0.3986603704745635,3,30.0,0.6359223661616322,10,108.0,0.4083561820456305,29,278.0
50.0,32,257.0,2.5445544554455446,5.759957942558698,7,64.0,0.4125539939532159,11,128.0,0.3306650189791495,8,51.0,0.36787745174925185,6,116.0,0.4086436986090913,32,359.0
55.0,39,404.0,3.6396396396396398,5.5923580198704,8,88.0,0.4326398604447743,13,183.0,0.36932415906441823,5,75.0,0.3883193456164119,13,139.0,0.30818428569549555,39,485.0
60.0,53,561.0,4.598360655737705,4.812815571617034,11,132.0,0.40175893403555185,18,252.0,0.2408314911915001,7,80.0,0.4439810512463528,17,173.0,0.24650205820805723,53,637.0
65.0,58,670.0,5.403225806451613,5.030357494122253,10,156.0,0.33246932676567853,16,311.0,0.34212778349614353,10,120.0,0.48165020207981085,22,245.0,0.2166551971194864,58,832.0
70.0,57,784.0,6.030769230769231,4.1841742064749745,12,166.0,0.3089130753235251,15,328.0,0.29498799073656023,10,133.0,0.32106208507992945,20,314.0,0.21202408969300102,57,941.0
