step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.1345160598624418,1,0.0,0.06170712577044827,1,0.0,0.05470222427095109,0,0.0,0.17515475042792053,0,0.0,0.300917153982443,-0.15,2,2,0.0
10.0,1,0.0,0.0,6.952700919115365,0,0.0,0.4787408879542424,0,0.0,0.5009391506079726,0,0.0,0.4432345253448955,1,0.0,0.5688536371965701,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.284015139063612,0,0.0,0.6928476311640407,0,0.0,0.6307629831388618,0,0.0,0.8013131459958839,1,0.0,0.5126166790662184,-0.075,1,1,0.0
20.0,6,9.0,0.1956521739130435,9.4402816942744,1,0.0,0.7192832308600764,1,0.0,0.7111804009330498,1,2.0,0.70784192041815,3,7.0,0.5428148886475197,-0.45,6,6,9.0
25.0,7,30.0,0.5357142857142857,9.212518087822561,1,0.0,0.6880476141842131,0,0.0,0.7480042196631964,3,9.0,0.6187891349248458,3,21.0,0.5698430308817545,-0.525,7,7,30.0
30.0,16,73.0,1.140625,7.753937932226808,3,2.0,0.6787106126698808,4,9.0,0.4548765626330486,3,19.0,0.33870537284529145,6,43.0,0.574312586375869,-1.2,16,16,73.0
35.0,22,106.0,1.452054794520548,6.114928708364257,3,12.0,0.5688347296882018,5,25.0,0.4084419736146077,5,44.0,0.43170543109611925,9,59.0,0.34658183555510697,-1.65,22,22,140.0
40.0,29,200.0,2.4390243902439024,5.292326574782949,9,42.0,0.38010467633014783,5,43.0,0.3778359524853189,6,73.0,0.47388372767191983,9,72.0,0.3231343538321811,-2.175,29,29,230.0
45.0,32,259.0,2.9431818181818183,5.078568057223632,9,85.0,0.36114740995614436,8,79.0,0.4416493830657773,5,72.0,0.43966842022788977,10,98.0,0.3063918392945268,-2.4,32,32,334.0
50.0,38,374.0,3.74,5.146441621152516,12,137.0,0.38513944948394163,6,87.0,0.3892466321359812,7,62.0,0.37554071151625157,13,152.0,0.3261023163222739,-2.85,38,38,438.0
55.0,37,430.0,3.8392857142857144,5.8488619330965275,11,176.0,0.4114742907202489,7,101.0,0.468498581618897,6,65.0,0.4490045174428552,13,173.0,0.3471781812003086,-2.775,37,37,515.0
60.0,52,625.0,5.122950819672131,5.060011362591381,12,215.0,0.3353850781918474,11,147.0,0.35067221157727624,12,100.0,0.36661560912800223,17,223.0,0.29224038913942035,-3.9,52,52,685.0
65.0,62,756.0,5.90625,4.573850501112957,18,273.0,0.1894673063689031,14,216.0,0.41981285358800746,18,178.0,0.3236623882083433,12,236.0,0.310417942590195,-4.65,62,62,903.0
70.0,68,961.0,7.014598540145985,3.793114806285569,22,346.0,0.13149596214398407,14,273.0,0.32435195565657243,18,243.0,0.2647912236034642,14,242.0,0.27694268880452305,-5.1,68,68,1104.0
75.0,81,1280.0,8.827586206896552,3.542589572906503,24,460.0,0.18175766936218668,20,346.0,0.1955555641423978,20,304.0,0.27617871400221766,17,316.0,0.2200993647552289,-6.075,81,81,1426.0
80.0,86,1473.0,9.442307692307692,3.4040885376297068,24,575.0,0.22446632137440906,23,418.0,0.1295250912288319,17,312.0,0.2645051961483391,22,417.0,0.2324182994399117,-6.45,86,86,1722.0
85.0,98,1834.0,10.725146198830409,3.094710358094224,26,703.0,0.1642427043566984,26,499.0,0.15455603223136588,22,329.0,0.2471697421067471,24,504.0,0.2079495282645724,-7.35,98,98,2035.0
90.0,101,1845.0,10.365168539325843,3.1618955440738428,25,724.0,0.1534218937777175,26,594.0,0.22334711162461263,25,383.0,0.2121828000963352,25,582.0,0.242616301542873,-7.575,101,101,2283.0
95.0,106,2029.0,10.792553191489361,3.5055500814435785,21,605.0,0.18594633511978384,33,736.0,0.21537808746991577,24,396.0,0.24155578173481881,28,699.0,0.2586918684262572,-7.95,106,106,2436.0
100.0,111,2083.0,10.682051282051281,3.347235454743133,22,630.0,0.1699984034814599,35,882.0,0.2093566558386038,25,436.0,0.20637675171974967,29,745.0,0.24087343210550535,-8.325,111,111,2693.0
105.0,110,2160.0,11.020408163265307,3.6398921638176827,18,586.0,0.23210732066601703,38,1015.0,0.13373629605086845,26,527.0,0.2606203960301082,28,731.0,0.22738565855702372,-8.25,110,110,2859.0
110.0,114,2130.0,10.97938144329897,3.0420425602013315,18,584.0,0.1739983785588942,45,1216.0,0.06901357102031822,25,595.0,0.19643805444838022,26,785.0,0.18855446409286472,-8.55,114,114,3180.0
115.0,123,2319.0,12.078125,2.57562873396922,23,683.0,0.13468042967094684,46,1446.0,0.08933721082524272,25,680.0,0.14428345667072243,29,837.0,0.13435292574344967,-9.225,123,123,3646.0
