step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.3175091068434996,1,0.0,0.06503537682473669,1,0.0,0.06307932951705342,0,0.0,0.20728068033785602,0,0.0,0.2893741323532425,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.355280342846347,0,0.0,0.4834959906125432,0,0.0,0.6204724514817834,0,0.0,0.49047505051329926,1,0.0,0.5675423889535197,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.933674640164798,0,0.0,0.683814280576969,0,0.0,0.6512478800730612,0,0.0,0.8088609143031371,1,0.0,0.5046968070958794,-0.075,1,1,0.0
20.0,7,9.0,0.19148936170212766,9.051087997053374,2,0.0,0.668823586680769,1,0.0,0.7235554047030783,1,2.0,0.7157145636363873,3,7.0,0.5650956757032897,-0.525,7,7,9.0
25.0,8,33.0,0.6111111111111112,9.104416526608137,1,2.0,0.6936665247701282,1,1.0,0.7548466853667152,3,9.0,0.6094285252918549,3,21.0,0.5964281759570448,-0.6,8,8,33.0
30.0,18,88.0,1.4666666666666666,7.576119335451198,5,14.0,0.5918596021399941,5,13.0,0.4600118189840167,4,20.0,0.5050839542441333,4,41.0,0.6173051479896429,-1.35,18,18,88.0
35.0,27,176.0,2.410958904109589,5.629557628938863,6,27.0,0.4851278591328689,9,44.0,0.34340086878266984,3,35.0,0.3956509678862205,9,70.0,0.3525045055697648,-2.025,27,27,176.0
40.0,31,289.0,3.524390243902439,5.467483284189189,9,59.0,0.4098219410479784,6,64.0,0.39410462860731427,5,59.0,0.409559708829083,11,118.0,0.31545311495974343,-2.325,31,31,300.0
45.0,44,431.0,4.736263736263736,5.306008335346314,11,92.0,0.31023101804445763,9,95.0,0.4672347676655785,8,88.0,0.34474396432452453,16,182.0,0.3200458625498191,-3.3,44,44,457.0
50.0,39,428.0,4.115384615384615,5.18250729803483,11,117.0,0.36457223809923467,8,118.0,0.3679494278397108,6,94.0,0.3497984788700811,14,223.0,0.3249330638866392,-2.925,39,39,552.0
55.0,37,488.0,4.31858407079646,5.274388523329215,10,157.0,0.3974752174869606,11,126.0,0.30918214454596765,6,118.0,0.4595964246140132,10,223.0,0.30918193458481713,-2.775,37,37,624.0
60.0,51,541.0,4.3983739837398375,4.686054255013179,15,211.0,0.40261008927147246,14,176.0,0.323743330316681,8,114.0,0.32164793630910793,14,258.0,0.26946221893119077,-3.825,51,51,759.0
65.0,49,668.0,5.25984251968504,4.836757778998451,16,249.0,0.22441672036946006,12,215.0,0.36012036217180193,7,89.0,0.4412903879221273,14,299.0,0.294940508493121,-3.675,49,49,852.0
