step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.2628372134197328,0,0.0,0.23686594688555768,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1505597871508162,0,0.0,0.2711496964315475,0,0.0,0.20061111736757523,0,0.0,0.5078211681185294,0,0.0,0.4136504142311318,0,0.0,0.5180902045367247,1,0.0,0.21116329911985227,0,0.0,1.0,0,0.0,0.27987996608755056,0,0.0,0.2459088270714458,0,0.0,0.26076199800713,0,0.0,0.16844991706022697,3,0.0,-0.16875
10.0,11,0.0,0.0,6.6308016222866035,0,0.0,0.38931263780592196,1,0.0,0.24293892252139768,1,0.0,0.0,2,0.0,0.3756350828569015,2,0.0,0.4932219147173787,0,0.0,0.5947875941941182,0,0.0,0.5858373220933542,0,0.0,0.6835557007085674,0,0.0,0.4960006776016521,1,0.0,0.46266925834819594,1,0.0,0.46823776480964385,0,0.0,1.0,1,0.0,0.3961700868715251,0,0.0,0.6737420995411213,2,0.0,0.32499481818203046,0,0.0,0.9025278113452935,11,0.0,-0.61875
15.0,8,0.0,0.0,8.577844775569101,2,0.0,0.3988891758791849,0,0.0,0.7509028468780032,1,0.0,0.39351361168936827,0,0.0,0.716757474439194,0,0.0,0.7166422622166287,0,0.0,0.7351609013528992,1,0.0,0.6791991605389773,0,0.0,0.6689843066230997,0,0.0,0.5525018626430317,0,0.0,0.6481675361078632,0,0.0,0.6948039663110328,2,0.0,0.22228386263167862,0,0.0,0.6809035250950901,1,0.0,0.6684812874652915,1,0.0,0.6146845713782892,0,0.0,0.6885783056471595,8,0.0,-0.45
20.0,17,24.0,0.1875,7.8851798333678405,1,3.0,0.5969232917743569,0,0.0,0.5495515480953703,2,0.0,0.5678302312430263,1,0.0,0.7475259529389988,1,2.0,0.6057408093769581,1,3.0,0.49551428684969856,3,4.0,0.4307834212567597,1,0.0,0.6659894365277045,1,3.0,0.5271257215809054,1,3.0,0.5501957156039642,2,1.0,0.5457789348091455,0,0.0,0.7631876369790085,0,0.0,0.7233840078221797,1,2.0,0.5367428936893236,1,3.0,0.45613609046221537,1,0.0,0.5338722886160288,17,24.0,-0.95625
25.0,40,128.0,0.810126582278481,6.9291993582167875,2,11.0,0.6470925688831777,3,6.0,0.3592303140858638,0,0.0,0.7640903916316094,1,1.0,0.6658106155116215,2,7.0,0.5957623327254502,5,14.0,0.4487384431379989,6,25.0,0.25636407970818936,3,1.0,0.5271884729418905,0,2.0,0.6734430408962031,4,14.0,0.4260759583570656,6,17.0,0.20662590156365185,0,0.0,0.7335005886757292,3,9.0,0.5553698065059844,1,7.0,0.5716606835438124,4,16.0,0.35800306912318763,0,0.0,0.6374070672196565,40,130.0,-2.25
30.0,63,332.0,1.7382198952879582,6.367829557694267,4,26.0,0.39863598755068963,3,20.0,0.38024054377637256,3,6.0,0.5156032736567642,2,2.0,0.6244408076623543,5,24.0,0.47492255530401367,5,32.0,0.38728558914142686,8,61.0,0.3433717708804929,1,8.0,0.5768569028490755,1,2.0,0.5867882942973827,6,40.0,0.45193838351924787,6,39.0,0.4404258200205354,3,7.0,0.472255697727168,4,19.0,0.4428209154377439,1,12.0,0.6653629060390408,8,42.0,0.3330135794194185,3,3.0,0.5464147537202785,63,343.0,-3.54375
35.0,68,465.0,2.048458149779736,6.0795226659805515,9,62.0,0.33506811462959785,5,38.0,0.4238517984688161,2,10.0,0.4023720874121687,3,15.0,0.5216475505416385,7,53.0,0.14832226231284357,6,41.0,0.4347971092010868,5,72.0,0.3158317035684402,4,19.0,0.41319376053938744,3,10.0,0.5494379953836336,5,46.0,0.4052191824830895,6,62.0,0.38102308904335147,3,17.0,0.5554469660596225,4,37.0,0.5965571673486012,2,20.0,0.430934614288878,3,40.0,0.4892654312699878,1,8.0,0.7086165737284386,68,550.0,-3.825
40.0,84,754.0,2.9,5.99825500153596,9,107.0,0.1985927084978931,4,60.0,0.4664040045594602,4,24.0,0.46969727994657046,3,22.0,0.395968610703103,7,76.0,0.27814235443774454,6,58.0,0.5242360481182424,6,73.0,0.3818435811169373,7,42.0,0.2918773855361178,3,20.0,0.5792581592247746,9,54.0,0.42991481241065777,7,101.0,0.4743577887576849,5,30.0,0.4251429386382035,3,45.0,0.4578193747464989,3,29.0,0.4035139678156699,5,61.0,0.3995551961129117,3,17.0,0.6100583686904689,84,819.0,-4.725
45.0,101,1087.0,3.868327402135231,5.534422353587792,12,157.0,0.1314134247943651,5,61.0,0.48777290923705596,2,33.0,0.5058059881901655,6,45.0,0.28971848183379867,6,93.0,0.3872456261236678,8,96.0,0.4382947822488985,6,78.0,0.22164356563057655,7,78.0,0.38421699256256403,4,28.0,0.5026007573542336,10,91.0,0.33866531417914775,9,144.0,0.5113904752115866,6,49.0,0.3847738399765233,6,73.0,0.4632136753993647,4,47.0,0.4151091197086992,5,61.0,0.2970505701076972,5,31.0,0.4024754479939101,101,1165.0,-5.68125
