step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.5261678638606098,0,0.0,0.11125359699883271,1,0.0,0.15819172150357053,1,0.0,0.21356909452109993,0,0.0,0.11366785931287328,0,0.0,0.28456595517462463,0,0.0,1.0,0,0.0,0.21009475176117884,1,0.0,0.0534988281204229,1,0.0,0.16339503009555834,4,0.0,-0.26666666666666666
10.0,7,0.0,0.0,6.228925894611686,1,0.0,0.31038610821293033,2,0.0,0.462973860571932,0,0.0,0.7107196779470435,1,0.0,0.28192555054190593,0,0.0,0.6647160101769888,2,0.0,0.2031403093070049,0,0.0,0.5735056942249824,0,0.0,0.4065206911944154,1,0.0,0.4571578666127974,7,0.0,-0.4666666666666667
15.0,7,0.0,0.0,8.88113791184586,1,0.0,0.5390118305264867,1,0.0,0.6323079948434626,0,0.0,0.7387452504600127,1,0.0,0.5539511173355235,1,0.0,0.5922572881315786,2,0.0,0.5245803984927486,0,0.0,0.7569973188902144,0,0.0,0.9008255967976634,1,0.0,0.7154308562922765,7,0.0,-0.4666666666666667
20.0,11,7.0,0.07692307692307693,7.924767573808741,2,0.0,0.6665572139080614,2,4.0,0.5266584588491631,2,0.0,0.5120921152921698,0,0.0,0.608019707361637,3,1.0,0.42398260288072515,0,0.0,0.6363036990303924,1,2.0,0.21704665850362959,0,0.0,0.6502392944105394,1,0.0,0.6748038122639152,11,7.0,-0.7333333333333333
25.0,23,83.0,0.7545454545454545,6.800377829173144,1,1.0,0.5669440634153098,5,29.0,0.4279040665930391,1,4.0,0.5708987761207461,3,10.0,0.4973963720429358,4,11.0,0.407804685126398,2,6.0,0.5430317524682928,2,10.0,0.29271996511184023,2,9.0,0.38109302107702214,3,5.0,0.5843371184418213,23,85.0,-1.5333333333333332
30.0,50,258.0,1.856115107913669,5.796576888703525,3,9.0,0.6367780552531234,9,64.0,0.2894478612033461,6,15.0,0.43101281686188014,6,36.0,0.3191308044604591,5,36.0,0.43120225043774496,6,27.0,0.48313730478557687,2,20.0,0.2717820264694107,6,26.0,0.3220862017047647,7,27.0,0.4283294617241026,50,260.0,-3.333333333333333
35.0,64,516.0,3.1463414634146343,5.387761262038635,4,24.0,0.47525505448341193,11,112.0,0.2694343303921704,3,30.0,0.6093063023663704,10,81.0,0.3608343522967475,7,58.0,0.3259947393115883,13,70.0,0.3024616927059488,3,35.0,0.46678178842520657,6,51.0,0.37750527598195127,7,55.0,0.41223201913723495,64,516.0,-4.266666666666667
40.0,81,864.0,4.6702702702702705,5.096179540724118,7,55.0,0.41529496132128046,13,174.0,0.3023375247989784,4,39.0,0.6008307659274704,12,135.0,0.3260750384524536,10,103.0,0.22079121495117274,16,139.0,0.20258274842065607,5,52.0,0.40518961449721197,7,83.0,0.48183764630692033,7,86.0,0.43288928557030315,81,866.0,-5.4
45.0,110,1310.0,6.328502415458937,4.239503697714399,10,97.0,0.2740320191415629,17,250.0,0.26220234841008777,8,63.0,0.3590948554913162,17,207.0,0.23544228643354875,10,150.0,0.3471396224425778,23,236.0,0.21098343618461193,7,77.0,0.3914475563576893,9,114.0,0.3863626613344399,9,124.0,0.3657856609757152,110,1318.0,-7.333333333333333
50.0,137,1890.0,8.111587982832617,3.4738010035374733,15,157.0,0.18534049367620942,20,336.0,0.27280421827149215,9,104.0,0.2747432171237541,23,302.0,0.12572198568794965,14,199.0,0.25516333718553647,25,352.0,0.21439182573776183,9,119.0,0.3218645887360638,9,155.0,0.324908854061404,13,172.0,0.32158797781064924,137,1896.0,-9.133333333333333
