step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,1.9147601585506115,1,0.0,0.05237222565944911,1,0.0,0.04549351335831468,0,0.0,0.1571990066286368,0,0.0,0.2835843153945162,2,0.0,-0.3
10.0,2,0.0,0.0,6.005313099498893,0,0.0,0.4120587788230664,0,0.0,0.4512373635787561,1,0.0,0.39320028148448877,1,0.0,0.46063405550987147,2,0.0,-0.3
15.0,2,0.0,0.0,8.31905894945049,1,0.0,0.6128149154830956,0,0.0,0.5719641687443459,0,0.0,0.7173699543484011,1,0.0,0.48304718543253816,2,0.0,-0.3
20.0,6,5.0,0.10869565217391304,9.19358238089162,1,0.0,0.720936640830517,1,0.0,0.6346076694746422,0,0.0,0.8442672147296442,4,5.0,0.4838086592542933,6,5.0,-0.8999999999999999
25.0,5,22.0,0.41509433962264153,9.394345586117478,0,0.0,0.7495720412928609,1,4.0,0.6808051768764634,1,0.0,0.7343639333051344,3,18.0,0.552366239240438,5,22.0,-0.75
30.0,14,62.0,1.0,7.904450199002169,3,3.0,0.6484298218104867,4,17.0,0.4718601534634604,2,4.0,0.5367799192168873,5,38.0,0.5519706703490946,14,62.0,-2.1
35.0,24,130.0,1.7808219178082192,5.486147034158607,5,15.0,0.46624536802382993,6,32.0,0.36877715731143507,4,17.0,0.33859374058421754,9,68.0,0.3198495367942938,24,132.0,-3.5999999999999996
40.0,33,265.0,3.231707317073171,5.731599668230556,11,51.0,0.42397579587110334,7,58.0,0.35888890266167134,6,45.0,0.39541433642802565,9,113.0,0.3660602254677044,33,267.0,-4.949999999999999
45.0,43,448.0,5.090909090909091,5.303720621863507,13,107.0,0.34278345744620875,10,100.0,0.3230960170413069,8,80.0,0.43009208891952294,12,163.0,0.365977726890343,43,450.0,-6.449999999999999
50.0,49,654.0,6.475247524752476,4.825513048276968,14,175.0,0.29216746371383023,12,155.0,0.27342264567302127,9,109.0,0.4242955285970997,14,220.0,0.3559618046812746,49,659.0,-7.35
55.0,58,920.0,8.141592920353983,4.658185711350161,18,261.0,0.34007648460973267,13,219.0,0.2919363911162945,11,157.0,0.35489342406603464,16,288.0,0.2775786973854015,58,925.0,-8.7
60.0,71,1229.0,9.991869918699187,3.8879989297303474,20,354.0,0.27711388598773656,15,285.0,0.2789021844822479,17,226.0,0.31257469797817844,19,369.0,0.20609615932595535,71,1234.0,-10.65
65.0,79,1601.0,12.410852713178295,3.6639831468805113,24,466.0,0.14487736710416382,17,362.0,0.31938148993945376,18,311.0,0.2933327551671508,20,467.0,0.23128542801974428,79,1606.0,-11.85
70.0,92,2026.0,14.575539568345324,2.7791417797260527,30,600.0,0.07501911329404802,20,451.0,0.20353906963248075,20,405.0,0.2773234847365203,22,577.0,0.20296730067517435,92,2033.0,-13.8
75.0,107,2525.0,17.06081081081081,2.5964722466382097,31,751.0,0.09750616863974174,24,562.0,0.1564497885632766,23,511.0,0.24522118297460568,29,708.0,0.19835105277313161,107,2532.0,-16.049999999999997
80.0,117,3076.0,19.225,2.186258658033327,32,909.0,0.1369274023986694,25,680.0,0.06950567552231676,27,633.0,0.19809356589075333,33,861.0,0.1613147724109215,117,3083.0,-17.55
85.0,130,3685.0,21.17816091954023,2.0950796119253408,34,1074.0,0.08563648644258433,28,810.0,0.11595195060086715,32,780.0,0.21091350732131486,36,1028.0,0.15377871335732238,130,3692.0,-19.5
90.0,141,4346.0,23.87912087912088,2.0349451818338706,36,1247.0,0.06962713588965047,28,944.0,0.18276213331066085,36,944.0,0.17287402167012764,41,1219.0,0.13506882198637593,141,4354.0,-21.15
