step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.7306827134481866,1,0.0,0.08098644834796004,1,0.0,0.08370047141592116,0,0.0,0.23935050753714382,0,0.0,0.4498334817576871,2,0.0,-0.3
10.0,1,0.0,0.0,7.411430520605336,0,0.0,0.5106526790453934,0,0.0,0.6489534758635899,0,0.0,0.4661971459078378,1,0.0,0.5435331606071793,1,0.0,-0.15
15.0,1,0.0,0.0,9.06064001346308,0,0.0,0.6562875778059859,0,0.0,0.6224860316460205,0,0.0,0.776351752408331,1,0.0,0.5367268118671678,1,0.0,-0.15
20.0,6,4.0,0.08333333333333333,9.00323891673447,1,0.0,0.6917021325379235,2,1.0,0.6485171556008679,0,0.0,0.8034427979774902,3,3.0,0.4691164397385575,6,4.0,-0.8999999999999999
25.0,6,22.0,0.4,9.584146672698823,1,0.0,0.6705605083000118,1,6.0,0.703981301058816,1,0.0,0.7932618903042324,3,16.0,0.5901649169064291,6,22.0,-0.8999999999999999
30.0,17,65.0,1.0655737704918034,7.328107570329484,4,5.0,0.622075314985383,5,20.0,0.38545607711034335,2,2.0,0.5038953630864126,6,38.0,0.5192648236254055,17,65.0,-2.55
35.0,27,157.0,2.1805555555555554,5.474384137896463,6,24.0,0.4763742492343786,7,46.0,0.3645403723117284,4,17.0,0.3967102091129693,10,73.0,0.2978360139267223,27,160.0,-4.05
40.0,34,299.0,3.7375,5.500126283971925,12,62.0,0.366146485263289,7,75.0,0.37400641703511717,6,44.0,0.4559622108783929,9,120.0,0.3884816543769743,34,301.0,-5.1
45.0,46,491.0,5.579545454545454,4.8726131714280765,14,123.0,0.3120437030624173,12,121.0,0.3192642546944522,7,78.0,0.40466392787256383,13,171.0,0.34949783999643386,46,493.0,-6.9
50.0,56,731.0,7.237623762376238,4.529133800514572,16,199.0,0.2822497700735835,14,182.0,0.2653106105536082,12,119.0,0.3861862903737037,14,233.0,0.38026766520213856,56,733.0,-8.4
55.0,57,1003.0,8.876106194690266,4.478027411317108,18,288.0,0.34372785399175665,14,252.0,0.30516791673880284,11,167.0,0.35949376625695073,14,298.0,0.2779136191787508,57,1005.0,-8.55
60.0,69,1311.0,10.658536585365853,3.9535616741774446,20,382.0,0.32319432506402024,16,326.0,0.2764608837550546,14,212.0,0.336069783854158,19,379.0,0.19805323335065947,69,1299.0,-10.35
65.0,80,1678.0,13.007751937984496,3.6883634745614158,23,490.0,0.16428832301674615,18,410.0,0.3227379249438653,17,287.0,0.3015957182089251,22,479.0,0.2644830864550603,80,1666.0,-12.0
70.0,90,2102.0,15.122302158273381,2.7235553037631735,29,621.0,0.08578253006816718,21,506.0,0.16802564633602665,18,375.0,0.2707633532787139,22,588.0,0.22819997664067587,90,2090.0,-13.5
75.0,108,2607.0,17.73469387755102,2.3373170025394563,30,769.0,0.11060648191953472,26,624.0,0.09420722347242802,23,481.0,0.2616203897923763,29,723.0,0.1741775083855317,108,2597.0,-16.2
80.0,119,3166.0,20.037974683544302,2.0676143271899594,32,926.0,0.11834996145864807,26,751.0,0.07216452528873327,26,602.0,0.20624955102934633,35,879.0,0.17039578821599208,119,3158.0,-17.85
