step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.2249660707922887,1,0.0,0.056949762435514896,1,0.0,0.060717553587639334,0,0.0,0.1987869585023584,0,0.0,0.26443580484950463,2,0.0,-0.3
10.0,1,0.0,0.0,6.813782265446781,0,0.0,0.4084812374133856,0,0.0,0.5475430306019288,0,0.0,0.4498952438276174,1,0.0,0.5107229034817353,1,0.0,-0.15
15.0,1,0.0,0.0,8.808611891906352,0,0.0,0.6369299858727347,0,0.0,0.6349491075013286,0,0.0,0.7693243354220858,1,0.0,0.5037345449055494,1,0.0,-0.15
20.0,5,6.0,0.13043478260869565,9.265743812011305,1,0.0,0.7267322717376179,1,0.0,0.6465940462203047,0,0.0,0.820093973985531,3,6.0,0.4977945016727559,5,6.0,-0.75
25.0,4,6.0,0.1111111111111111,9.691268302755073,1,0.0,0.6599614582241815,1,5.0,0.7949629524596982,1,0.0,0.7477503404514068,1,7.0,0.6628620638508875,4,12.0,-0.6
30.0,7,25.0,0.4098360655737705,8.401715625790072,3,7.0,0.6245788178083369,2,13.0,0.4442082734822706,1,6.0,0.5575634372470483,1,2.0,0.76339326270568,7,28.0,-1.0499999999999998
35.0,21,86.0,1.1944444444444444,5.657246555226274,5,23.0,0.4897978548840301,8,40.0,0.2970569613641357,4,18.0,0.43034572652270986,4,8.0,0.36897839434138896,21,89.0,-3.15
40.0,34,224.0,2.8,5.514813874559906,11,65.0,0.3802279276260723,9,81.0,0.38431976128498435,6,42.0,0.45101053396681495,8,37.0,0.3272060114083596,34,225.0,-5.1
45.0,39,373.0,4.337209302325581,5.336603615026316,12,121.0,0.337187861514425,11,129.0,0.2924198801163559,8,77.0,0.4681900123969652,8,53.0,0.41719999752746534,39,380.0,-5.85
50.0,47,581.0,5.8686868686868685,5.080895978998153,14,189.0,0.349201695456455,14,196.0,0.2502850001183099,10,119.0,0.3999581772656235,9,82.0,0.44657430476778276,47,586.0,-7.05
55.0,53,822.0,7.405405405405405,4.613017218476391,19,276.0,0.3162515423589289,15,272.0,0.29755680923942185,11,167.0,0.3157330773388544,8,114.0,0.34608860655589435,53,829.0,-7.95
60.0,67,1111.0,9.10655737704918,4.465177570955941,22,378.0,0.31617498404836186,17,348.0,0.25709131967647914,15,213.0,0.3384329220500321,13,166.0,0.3106308679656704,67,1105.0,-10.049999999999999
65.0,74,1451.0,11.3359375,3.9382276660020996,25,494.0,0.1662268228520326,20,439.0,0.28679481103681714,15,286.0,0.32492718914274005,14,228.0,0.28656353336693624,74,1447.0,-11.1
