step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.94999613724649,1,0.0,0.2704633121286891,1,0.0,-0.9
10.0,0,0.0,0.0,7.326331127538953,0,0.0,0.5021189414155349,0,0.0,0.0
15.0,2,0.0,0.0,8.804892183241163,2,0.0,0.6306474385065791,2,0.0,-1.8
20.0,2,0.0,0.0,10.104411707056858,2,0.0,0.74266335451762,2,0.0,-1.8
25.0,1,0.0,0.0,9.584246397496827,1,0.0,0.7120007079405563,1,0.0,-0.9
30.0,5,8.0,0.22857142857142856,8.46973289541221,5,8.0,0.6468222330176038,5,8.0,-4.5
35.0,9,32.0,0.7804878048780488,7.928359794800218,9,32.0,0.560442391366526,9,32.0,-8.1
40.0,11,55.0,1.1956521739130435,7.551332113133814,11,60.0,0.5170806896374851,11,60.0,-9.9
45.0,15,114.0,2.1923076923076925,7.371759477449425,15,114.0,0.46033739970669874,15,114.0,-13.5
50.0,23,201.0,3.5892857142857144,6.153499268103372,23,201.0,0.38525368720654346,23,201.0,-20.7
55.0,24,311.0,5.098360655737705,6.140922870577784,24,311.0,0.3789674721981837,24,311.0,-21.6
60.0,24,298.0,4.447761194029851,5.695776131822328,24,376.0,0.35472168071744126,24,376.0,-21.6
65.0,27,383.0,5.4714285714285715,5.90225397237792,27,413.0,0.3603572295250463,27,413.0,-24.3
70.0,26,370.0,5.068493150684931,5.417621199073621,26,487.0,0.32448560042936314,26,487.0,-23.400000000000002
75.0,28,437.0,5.531645569620253,5.870636444141874,28,531.0,0.3502403729907652,28,531.0,-25.2
80.0,31,510.0,6.144578313253012,4.909211322772112,31,641.0,0.2776176493524844,31,641.0,-27.900000000000002
85.0,38,673.0,7.91764705882353,4.878125724027219,38,771.0,0.2849653842616138,38,771.0,-34.2
90.0,43,764.0,8.395604395604396,4.660795788062262,43,916.0,0.2515992342822462,43,916.0,-38.7
95.0,45,887.0,9.53763440860215,4.5873392836516915,45,1033.0,0.25510881540809377,45,1033.0,-40.5
100.0,46,1108.0,11.306122448979592,4.928668710059992,46,1190.0,0.24343565505429385,46,1190.0,-41.4
105.0,51,1216.0,12.282828282828282,4.551802070257915,51,1359.0,0.23328510414481496,51,1359.0,-45.9
110.0,49,1271.0,12.83838383838384,4.353387906244933,49,1477.0,0.2028229289739843,49,1477.0,-44.1
115.0,47,1355.0,13.969072164948454,3.771979984992699,47,1650.0,0.1723733787607465,47,1650.0,-42.300000000000004
120.0,51,1532.0,16.126315789473683,3.6564810533724694,51,1804.0,0.16326442365805965,51,1804.0,-45.9
