step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.875156952689092,1,0.0,0.2617902610241111,1,0.0,-0.9
10.0,0,0.0,0.0,7.904614876129672,0,0.0,0.5638381127917711,0,0.0,0.0
15.0,2,0.0,0.0,8.815960459791958,2,0.0,0.6208215892974835,2,0.0,-1.8
20.0,2,0.0,0.0,10.244452362943504,2,0.0,0.7176092854466409,2,0.0,-1.8
25.0,2,1.0,0.03571428571428571,10.80963172911556,2,1.0,0.7694405486156464,2,1.0,-1.8
30.0,4,7.0,0.2,8.733752816967085,4,7.0,0.6169918960482553,4,7.0,-3.6
35.0,11,36.0,0.8780487804878049,7.750171171183075,11,36.0,0.5320852161893896,11,36.0,-9.9
40.0,15,93.0,2.0217391304347827,7.206964474821973,15,93.0,0.48601062143467083,15,93.0,-13.5
45.0,18,172.0,3.372549019607843,6.791051268579179,18,172.0,0.42905243554970285,18,172.0,-16.2
50.0,23,270.0,4.821428571428571,6.011936701803539,23,270.0,0.3679177283435087,23,270.0,-20.7
55.0,28,393.0,6.55,5.39593129428726,28,393.0,0.32895378629454824,28,393.0,-25.2
60.0,31,537.0,8.014925373134329,5.478667152218691,31,537.0,0.32681093340670325,31,537.0,-27.900000000000002
65.0,37,704.0,9.915492957746478,4.74145902857232,37,704.0,0.28318398853419635,37,704.0,-33.300000000000004
70.0,42,897.0,11.64935064935065,4.755144254806595,42,897.0,0.26489061341332304,42,897.0,-37.800000000000004
75.0,48,1121.0,13.670731707317072,4.535169653837522,48,1121.0,0.26085028876888977,48,1121.0,-43.2
80.0,54,1369.0,15.735632183908047,4.084523597321248,54,1369.0,0.22613461241753874,54,1369.0,-48.6
85.0,57,1643.0,18.46067415730337,3.5322012816329553,57,1643.0,0.213053015289741,57,1643.0,-51.300000000000004
90.0,62,1941.0,20.431578947368422,3.061765005193367,62,1941.0,0.17997286272592067,62,1941.0,-55.800000000000004
95.0,70,2270.0,22.475247524752476,3.015070116700359,70,2270.0,0.1760741567778111,70,2270.0,-63.0
100.0,74,2627.0,25.01904761904762,2.781923279526524,74,2627.0,0.16397760905352352,74,2627.0,-66.60000000000001
105.0,80,3011.0,27.87962962962963,2.459743807913343,80,3011.0,0.14674157954303935,80,3011.0,-72.0
110.0,80,2969.0,27.238532110091743,2.2928002595349173,80,3255.0,0.1332248801133095,80,3255.0,-72.0
115.0,76,2811.0,25.098214285714285,2.5250225982010477,76,3352.0,0.12945740397674352,76,3352.0,-68.4
120.0,74,2894.0,25.385964912280702,2.527053630774984,74,3660.0,0.11391943020170499,74,3660.0,-66.60000000000001
125.0,70,3094.0,26.444444444444443,2.7953999200546553,70,4012.0,0.10371858904962085,70,4012.0,-63.0
130.0,76,3444.0,29.1864406779661,2.7860767246474505,76,4373.0,0.10501791754018694,76,4373.0,-68.4
135.0,83,3838.0,33.08620689655172,2.239369484771285,83,4767.0,0.0904307278592797,83,4767.0,-74.7
140.0,90,4270.0,36.186440677966104,2.382086946236075,90,5199.0,0.07434165672712018,90,5199.0,-81.0
145.0,96,4730.0,41.49122807017544,1.7233674728485373,96,5660.0,0.08130969782943034,96,5660.0,-86.4
